region	chr	midPos	Nsites
(23200007,23249968)(23850000,23899999)(23850000,23900000)	chr3	23875000	49963	0.061031
(23249969,23299860)(23900000,23949999)(23900000,23950000)	chr3	23925000	49893	0.053627
(23299861,23349751)(23950000,23999999)(23950000,24000000)	chr3	23975000	49892	0.050488
(23349752,23399565)(24000000,24049999)(24000000,24050000)	chr3	24025000	49815	0.092679
(23399566,23449426)(24050000,24099999)(24050000,24100000)	chr3	24075000	49862	0.112083
(23449427,23499312)(24100000,24149999)(24100000,24150000)	chr3	24125000	49887	0.065816
(23499313,23549038)(24150000,24199999)(24150000,24200000)	chr3	24175000	49727	0.036966
(23549039,23598868)(24200000,24249999)(24200000,24250000)	chr3	24225000	49831	0.041516
(23598869,23647696)(24250000,24299999)(24250000,24300000)	chr3	24275000	48829	0.078679
(23647697,23697628)(24300000,24349999)(24300000,24350000)	chr3	24325000	49933	0.089227
(23697629,23747028)(24350000,24399999)(24350000,24400000)	chr3	24375000	49401	0.111199
(23747029,23796986)(24400000,24449999)(24400000,24450000)	chr3	24425000	49959	0.126347
(23796987,23846836)(24450000,24499999)(24450000,24500000)	chr3	24475000	49851	0.094296
(23846837,23896235)(24500000,24549999)(24500000,24550000)	chr3	24525000	49400	0.091192
(23896236,23945919)(24550000,24599999)(24550000,24600000)	chr3	24575000	49685	0.093694
(23945920,23995910)(24600000,24649999)(24600000,24650000)	chr3	24625000	49992	0.091312
(23995911,24045890)(24650000,24699999)(24650000,24700000)	chr3	24675000	49981	0.132879
(24045891,24095768)(24700000,24749999)(24700000,24750000)	chr3	24725000	49879	0.068201
(24095769,24145657)(24750000,24799999)(24750000,24800000)	chr3	24775000	49890	0.080898
(24145658,24195576)(24800000,24849999)(24800000,24850000)	chr3	24825000	49920	0.168974
(24195577,24245546)(24850000,24899999)(24850000,24900000)	chr3	24875000	49971	0.137572
(24245547,24295523)(24900000,24949999)(24900000,24950000)	chr3	24925000	49978	0.084365
(24295524,24345404)(24950000,24999999)(24950000,25000000)	chr3	24975000	49882	0.056153
(24345405,24395319)(25000000,25049999)(25000000,25050000)	chr3	25025000	49916	0.052265
(24395320,24445111)(25050000,25099999)(25050000,25100000)	chr3	25075000	49793	0.049638
(24445112,24495049)(25100000,25149999)(25100000,25150000)	chr3	25125000	49939	0.146568
(24495050,24544901)(25150000,25199999)(25150000,25200000)	chr3	25175000	49853	0.088030
(24544902,24594824)(25200000,25249999)(25200000,25250000)	chr3	25225000	49924	0.108222
(24594825,24644797)(25250000,25299999)(25250000,25300000)	chr3	25275000	49974	0.047605
(24644798,24694745)(25300000,25349999)(25300000,25350000)	chr3	25325000	49949	0.062585
(24694746,24743376)(25350000,25399999)(25350000,25400000)	chr3	25375000	48632	0.098110
(24743377,24793298)(25400000,25449999)(25400000,25450000)	chr3	25425000	49923	0.128749
(24793299,24843140)(25450000,25499999)(25450000,25500000)	chr3	25475000	49843	0.103887
(24843141,24893102)(25500000,25549999)(25500000,25550000)	chr3	25525000	49963	0.171541
(24893103,24942937)(25550000,25599999)(25550000,25600000)	chr3	25575000	49836	0.079495
(24942938,24992891)(25600000,25649999)(25600000,25650000)	chr3	25625000	49955	0.118701
(24992892,25042720)(25650000,25699999)(25650000,25700000)	chr3	25675000	49830	0.100960
(25042721,25092696)(25700000,25749999)(25700000,25750000)	chr3	25725000	49977	0.056590
(25092697,25142487)(25750000,25799999)(25750000,25800000)	chr3	25775000	49792	0.101804
(25142488,25192347)(25800000,25849999)(25800000,25850000)	chr3	25825000	49861	0.090758
(25192348,25241958)(25850000,25899999)(25850000,25900000)	chr3	25875000	49612	0.168587
(25241959,25291603)(25900000,25949999)(25900000,25950000)	chr3	25925000	49646	0.185837
(25291604,25341462)(25950000,25999999)(25950000,26000000)	chr3	25975000	49860	0.122290
(25341463,25391305)(26000000,26049999)(26000000,26050000)	chr3	26025000	49844	0.082832
(25391306,25422158)(26050000,26097897)(26050000,26100000)	chr3	26075000	30854	0.096556
(25422159,25468451)(26103619,26149999)(26100000,26150000)	chr3	26125000	46294	0.118269
(25468452,25518196)(26150000,26199999)(26150000,26200000)	chr3	26175000	49746	0.098973
(25518197,25562067)(26200000,26249999)(26200000,26250000)	chr3	26225000	43872	0.085448
(25562068,25611687)(26250000,26299999)(26250000,26300000)	chr3	26275000	49621	0.146510
(25611688,25661497)(26300000,26349999)(26300000,26350000)	chr3	26325000	49811	0.148586
(25661498,25711324)(26350000,26399999)(26350000,26400000)	chr3	26375000	49828	0.193972
(25711325,25761130)(26400000,26449999)(26400000,26450000)	chr3	26425000	49807	0.148321
(25761131,25780869)(26450000,26499999)(26450000,26500000)	chr3	26475000	19740	0.077629
(25780870,25825967)(26500000,26549999)(26500000,26550000)	chr3	26525000	45099	0.119250
(25825968,25875715)(26550000,26599999)(26550000,26600000)	chr3	26575000	49749	0.126494
(25875716,25925436)(26600000,26649999)(26600000,26650000)	chr3	26625000	49722	0.100353
(25925437,25975301)(26650000,26699999)(26650000,26700000)	chr3	26675000	49866	0.088795
(25975302,26025139)(26700000,26749999)(26700000,26750000)	chr3	26725000	49839	0.096031
(26025140,26074933)(26750000,26799985)(26750000,26800000)	chr3	26775000	49795	0.066203
(26074934,26124757)(26800000,26849999)(26800000,26850000)	chr3	26825000	49825	0.053380
(26124758,26174563)(26850000,26899999)(26850000,26900000)	chr3	26875000	49807	0.038581
(26174564,26224324)(26900000,26949999)(26900000,26950000)	chr3	26925000	49762	0.020400
(26224325,26274103)(26950000,26999999)(26950000,27000000)	chr3	26975000	49780	0.025691
(26274104,26323884)(27000000,27049999)(27000000,27050000)	chr3	27025000	49782	0.064887
(26323885,26373731)(27050000,27099999)(27050000,27100000)	chr3	27075000	49848	0.049799
(26373732,26422268)(27100000,27149999)(27100000,27150000)	chr3	27125000	48538	0.047977
(26422269,26472167)(27150000,27199999)(27150000,27200000)	chr3	27175000	49900	0.128505
(26472168,26522035)(27200000,27249999)(27200000,27250000)	chr3	27225000	49869	0.120593
(26522036,26570804)(27250000,27299999)(27250000,27300000)	chr3	27275000	48770	0.047042
(26570805,26620673)(27300000,27349999)(27300000,27350000)	chr3	27325000	49870	0.045915
(26620674,26670574)(27350000,27399999)(27350000,27400000)	chr3	27375000	49902	0.097561
(26670575,26720462)(27400000,27449999)(27400000,27450000)	chr3	27425000	49889	0.128545
(26720463,26770374)(27450000,27499999)(27450000,27500000)	chr3	27475000	49913	0.141413
(26770375,26820235)(27500000,27549999)(27500000,27550000)	chr3	27525000	49862	0.288170
(26820236,26870051)(27550000,27599999)(27550000,27600000)	chr3	27575000	49817	0.121561
(26870052,26919971)(27600000,27649999)(27600000,27650000)	chr3	27625000	49921	0.091589
(26919972,26969864)(27650000,27699999)(27650000,27700000)	chr3	27675000	49894	0.086327
(26969865,27019725)(27700000,27749999)(27700000,27750000)	chr3	27725000	49862	0.049526
(27019726,27069568)(27750000,27799999)(27750000,27800000)	chr3	27775000	49844	0.078466
(27069569,27119503)(27800000,27849999)(27800000,27850000)	chr3	27825000	49936	0.100919
(27119504,27169028)(27850000,27899999)(27850000,27900000)	chr3	27875000	49526	0.126615
(27169029,27218806)(27900000,27949999)(27900000,27950000)	chr3	27925000	49779	0.110386
(27218807,27268646)(27950000,27999999)(27950000,28000000)	chr3	27975000	49841	0.103147
(27268647,27318409)(28000000,28049999)(28000000,28050000)	chr3	28025000	49764	0.045737
(27318410,27367074)(28050000,28099999)(28050000,28100000)	chr3	28075000	48666	0.051575
(27367075,27413061)(28100000,28149999)(28100000,28150000)	chr3	28125000	45988	0.126289
(27413062,27462941)(28150000,28199999)(28150000,28200000)	chr3	28175000	49881	0.098108
(27462942,27512651)(28200000,28249999)(28200000,28250000)	chr3	28225000	49711	0.092554
(27512652,27562226)(28250000,28299999)(28250000,28300000)	chr3	28275000	49576	0.138418
(27562227,27611742)(28300000,28349999)(28300000,28350000)	chr3	28325000	49517	0.141995
(27611743,27661377)(28350000,28399999)(28350000,28400000)	chr3	28375000	49636	0.104090
(27661378,27711309)(28400000,28449999)(28400000,28450000)	chr3	28425000	49933	0.152508
(27711310,27761186)(28450000,28499999)(28450000,28500000)	chr3	28475000	49878	0.091821
(27761187,27811045)(28500000,28549999)(28500000,28550000)	chr3	28525000	49860	0.010323
(27811046,27860977)(28550000,28599999)(28550000,28600000)	chr3	28575000	49933	0.082065
(27860978,27910900)(28600000,28649999)(28600000,28650000)	chr3	28625000	49924	0.161516
(27910901,27960814)(28650000,28699999)(28650000,28700000)	chr3	28675000	49915	0.119953
(27960815,28010720)(28700000,28749999)(28700000,28750000)	chr3	28725000	49907	0.048919
(28010721,28060522)(28750000,28799999)(28750000,28800000)	chr3	28775000	49803	0.062693
(28060523,28110279)(28800000,28849999)(28800000,28850000)	chr3	28825000	49758	0.100196
(28110280,28160157)(28850000,28899999)(28850000,28900000)	chr3	28875000	49879	0.074351
(28160158,28209856)(28900000,28949999)(28900000,28950000)	chr3	28925000	49700	0.193421
(28209857,28259572)(28950000,28999999)(28950000,29000000)	chr3	28975000	49717	0.153329
(28259573,28309231)(29000000,29049999)(29000000,29050000)	chr3	29025000	49660	0.094299
(28309232,28358891)(29050000,29099999)(29050000,29100000)	chr3	29075000	49661	0.082530
(28358892,28408761)(29100000,29149999)(29100000,29150000)	chr3	29125000	49871	0.140841
(28408762,28458511)(29150000,29199999)(29150000,29200000)	chr3	29175000	49751	0.077505
(28458512,28508395)(29200000,29249999)(29200000,29250000)	chr3	29225000	49885	0.158593
(28508396,28558077)(29250000,29299999)(29250000,29300000)	chr3	29275000	49683	0.247352
(28558078,28607875)(29300000,29349999)(29300000,29350000)	chr3	29325000	49799	0.203645
(28607876,28657536)(29350000,29399999)(29350000,29400000)	chr3	29375000	49662	0.167775
(28657537,28707366)(29400000,29449999)(29400000,29450000)	chr3	29425000	49831	0.105572
(28707367,28757123)(29450000,29499999)(29450000,29500000)	chr3	29475000	49758	0.035693
(28757124,28806908)(29500000,29549999)(29500000,29550000)	chr3	29525000	49786	0.052527
(28806909,28855758)(29550000,29599999)(29550000,29600000)	chr3	29575000	48851	0.077464
(28855759,28905530)(29600000,29649999)(29600000,29650000)	chr3	29625000	49773	0.101421
(28905531,28955385)(29650000,29699999)(29650000,29700000)	chr3	29675000	49856	0.051315
(28955386,29005157)(29700000,29749999)(29700000,29750000)	chr3	29725000	49773	0.060244
(29005158,29054898)(29750000,29799999)(29750000,29800000)	chr3	29775000	49742	0.072858
(29054899,29104643)(29800000,29849999)(29800000,29850000)	chr3	29825000	49746	0.024329
(29104644,29154323)(29850000,29899999)(29850000,29900000)	chr3	29875000	49681	0.053112
(29154324,29204180)(29900000,29949999)(29900000,29950000)	chr3	29925000	49858	0.072398
(29204181,29253934)(29950000,29999999)(29950000,30000000)	chr3	29975000	49755	0.063804
(29253935,29303802)(30000000,30049999)(30000000,30050000)	chr3	30025000	49869	0.105820
(29303803,29353573)(30050000,30099999)(30050000,30100000)	chr3	30075000	49772	0.106652
(29353574,29403333)(30100000,30149999)(30100000,30150000)	chr3	30125000	49761	0.039869
(29403334,29453060)(30150000,30199999)(30150000,30200000)	chr3	30175000	49728	0.054723
(29453061,29502919)(30200000,30249999)(30200000,30250000)	chr3	30225000	49860	0.068129
(29502920,29552654)(30250000,30299984)(30250000,30300000)	chr3	30275000	49736	0.291418
(29552655,29596329)(30300014,30349999)(30300000,30350000)	chr3	30325000	43676	0.106442
(29596330,29646018)(30350000,30399999)(30350000,30400000)	chr3	30375000	49690	0.173057
(29646019,29695847)(30400000,30449999)(30400000,30450000)	chr3	30425000	49830	0.167115
(29695848,29745486)(30450000,30499999)(30450000,30500000)	chr3	30475000	49640	0.113180
(29745487,29794984)(30500000,30549999)(30500000,30550000)	chr3	30525000	49499	0.127197
(29794985,29844675)(30550000,30599999)(30550000,30600000)	chr3	30575000	49692	0.084012
(29844676,29893510)(30600000,30649999)(30600000,30650000)	chr3	30625000	48836	0.067730
(29893511,29943083)(30650000,30699999)(30650000,30700000)	chr3	30675000	49574	0.075874
(29943084,29992915)(30700000,30749999)(30700000,30750000)	chr3	30725000	49833	0.073056
(29992916,30042691)(30750000,30799999)(30750000,30800000)	chr3	30775000	49777	0.242332
(30042692,30092235)(30800000,30849999)(30800000,30850000)	chr3	30825000	49545	0.255522
(30092236,30131852)(30850000,30899999)(30850000,30900000)	chr3	30875000	39618	0.139872
(30131853,30181638)(30900000,30949999)(30900000,30950000)	chr3	30925000	49787	0.079759
(30181639,30231408)(30950000,30999999)(30950000,31000000)	chr3	30975000	49771	0.217949
(30231409,30281274)(31000000,31049999)(31000000,31050000)	chr3	31025000	49867	0.046053
(30281275,30330938)(31050000,31099999)(31050000,31100000)	chr3	31075000	49665	0.092136
(30330939,30380668)(31100000,31149999)(31100000,31150000)	chr3	31125000	49731	0.151925
(30380669,30430417)(31150000,31199999)(31150000,31200000)	chr3	31175000	49750	0.137276
(30430418,30480212)(31200000,31249999)(31200000,31250000)	chr3	31225000	49796	0.165669
(30480213,30529985)(31250000,31299999)(31250000,31300000)	chr3	31275000	49774	0.111091
(30529986,30579610)(31300000,31349999)(31300000,31350000)	chr3	31325000	49626	0.164360
(30579611,30629300)(31350000,31399999)(31350000,31400000)	chr3	31375000	49691	0.163035
(30629301,30679019)(31400000,31449999)(31400000,31450000)	chr3	31425000	49720	0.152465
(30679020,30728707)(31450000,31499999)(31450000,31500000)	chr3	31475000	49689	0.109833
(30728708,30778585)(31500000,31549999)(31500000,31550000)	chr3	31525000	49879	0.170967
(30778586,30828267)(31550000,31599999)(31550000,31600000)	chr3	31575000	49683	0.182755
(30828268,30878155)(31600000,31649999)(31600000,31650000)	chr3	31625000	49889	0.060869
(30878156,30928041)(31650000,31699999)(31650000,31700000)	chr3	31675000	49887	0.104536
(30928042,30977838)(31700000,31749999)(31700000,31750000)	chr3	31725000	49798	0.117857
(30977839,31027748)(31750000,31799999)(31750000,31800000)	chr3	31775000	49911	0.120199
(31027749,31077701)(31800000,31849999)(31800000,31850000)	chr3	31825000	49954	0.108875
(31077702,31127570)(31850000,31899999)(31850000,31900000)	chr3	31875000	49870	0.188931
(31127571,31177406)(31900000,31949999)(31900000,31950000)	chr3	31925000	49837	0.112104
(31177407,31227355)(31950000,31999999)(31950000,32000000)	chr3	31975000	49950	0.114408
(31227356,31277239)(32000000,32049999)(32000000,32050000)	chr3	32025000	49885	0.138260
(31277240,31327142)(32050000,32099999)(32050000,32100000)	chr3	32075000	49904	0.131357
(31327143,31377039)(32100000,32149999)(32100000,32150000)	chr3	32125000	49898	0.155581
(31377040,31426948)(32150000,32199999)(32150000,32200000)	chr3	32175000	49910	0.096526
(31426949,31476828)(32200000,32249999)(32200000,32250000)	chr3	32225000	49881	0.108620
(31476829,31526157)(32250000,32299999)(32250000,32300000)	chr3	32275000	49330	0.143756
(31526158,31576038)(32300000,32349999)(32300000,32350000)	chr3	32325000	49882	0.118099
(31576039,31625951)(32350000,32399999)(32350000,32400000)	chr3	32375000	49914	0.170869
(31625952,31675871)(32400000,32449999)(32400000,32450000)	chr3	32425000	49921	0.123993
(31675872,31725309)(32450000,32499999)(32450000,32500000)	chr3	32475000	49439	0.113719
(31725310,31775088)(32500000,32549999)(32500000,32550000)	chr3	32525000	49780	0.141610
(31775089,31824993)(32550000,32599999)(32550000,32600000)	chr3	32575000	49906	0.119754
(31824994,31874322)(32600000,32649999)(32600000,32650000)	chr3	32625000	49330	0.088652
(31874323,31924237)(32650000,32699999)(32650000,32700000)	chr3	32675000	49916	0.117390
(31924238,31974141)(32700000,32749999)(32700000,32750000)	chr3	32725000	49905	0.101733
(31974142,32024053)(32750000,32799999)(32750000,32800000)	chr3	32775000	49913	0.076428
(32024054,32073969)(32800000,32849999)(32800000,32850000)	chr3	32825000	49917	0.109226
(32073970,32123809)(32850000,32899999)(32850000,32900000)	chr3	32875000	49841	0.101559
(32123810,32173711)(32900000,32949999)(32900000,32950000)	chr3	32925000	49903	0.123049
(32173712,32222992)(32950000,32999999)(32950000,33000000)	chr3	32975000	49282	0.148028
(32222993,32272039)(33000000,33049999)(33000000,33050000)	chr3	33025000	49048	0.086855
(32272040,32319398)(33050000,33099999)(33050000,33100000)	chr3	33075000	47360	0.110544
(32319399,32369329)(33100000,33149999)(33100000,33150000)	chr3	33125000	49932	0.117532
(32369330,32419197)(33150000,33199999)(33150000,33200000)	chr3	33175000	49869	0.088639
(32419198,32469031)(33200000,33249999)(33200000,33250000)	chr3	33225000	49835	0.161423
(32469032,32518866)(33250000,33299999)(33250000,33300000)	chr3	33275000	49836	0.092568
(32518867,32568844)(33300000,33349999)(33300000,33350000)	chr3	33325000	49979	0.121148
(32568845,32618596)(33350000,33399999)(33350000,33400000)	chr3	33375000	49753	0.176840
(32618597,32668532)(33400000,33449999)(33400000,33450000)	chr3	33425000	49937	0.089995
(32668533,32718296)(33450000,33499999)(33450000,33500000)	chr3	33475000	49765	0.126688
(32718297,32768179)(33500000,33549999)(33500000,33550000)	chr3	33525000	49884	0.136254
(32768180,32818140)(33550000,33599999)(33550000,33600000)	chr3	33575000	49962	0.128819
(32818141,32868026)(33600000,33649999)(33600000,33650000)	chr3	33625000	49887	0.090547
(32868027,32917860)(33650000,33699999)(33650000,33700000)	chr3	33675000	49835	0.128583
(32917861,32967768)(33700000,33749999)(33700000,33750000)	chr3	33725000	49909	0.116988
(32967769,33016938)(33750000,33799999)(33750000,33800000)	chr3	33775000	49171	0.119966
(33016939,33066723)(33800000,33849999)(33800000,33850000)	chr3	33825000	49786	0.116516
(33066724,33116590)(33850000,33899999)(33850000,33900000)	chr3	33875000	49868	0.103552
(33116591,33166465)(33900000,33949999)(33900000,33950000)	chr3	33925000	49876	0.096169
(33166466,33216333)(33950000,33999999)(33950000,34000000)	chr3	33975000	49869	0.095604
(33216334,33265945)(34000000,34049999)(34000000,34050000)	chr3	34025000	49613	0.107821
(33265946,33315805)(34050000,34099999)(34050000,34100000)	chr3	34075000	49861	0.119005
(33315806,33365668)(34100000,34149999)(34100000,34150000)	chr3	34125000	49864	0.154899
(33365669,33414946)(34150000,34199999)(34150000,34200000)	chr3	34175000	49279	0.131230
(33414947,33464622)(34200000,34249999)(34200000,34250000)	chr3	34225000	49677	0.115467
(33464623,33514481)(34250000,34299999)(34250000,34300000)	chr3	34275000	49860	0.126302
(33514482,33564311)(34300000,34349999)(34300000,34350000)	chr3	34325000	49831	0.136639
(33564312,33614173)(34350000,34399999)(34350000,34400000)	chr3	34375000	49863	0.143494
(33614174,33664053)(34400000,34449999)(34400000,34450000)	chr3	34425000	49881	0.128746
(33664054,33713822)(34450000,34499999)(34450000,34500000)	chr3	34475000	49770	0.121845
(33713823,33763393)(34500000,34549999)(34500000,34550000)	chr3	34525000	49572	0.162350
(33763394,33813085)(34550000,34599999)(34550000,34600000)	chr3	34575000	49693	0.144218
(33813086,33862996)(34600000,34649999)(34600000,34650000)	chr3	34625000	49912	0.168820
(33862997,33912828)(34650000,34699999)(34650000,34700000)	chr3	34675000	49833	0.122620
(33912829,33961986)(34700000,34749999)(34700000,34750000)	chr3	34725000	49159	0.136856
(33961987,34011697)(34750000,34799999)(34750000,34800000)	chr3	34775000	49712	0.162321
(34011698,34061256)(34800000,34849999)(34800000,34850000)	chr3	34825000	49560	0.141824
(34061257,34111047)(34850000,34899999)(34850000,34900000)	chr3	34875000	49792	0.156929
(34111048,34160539)(34900000,34949744)(34900000,34950000)	chr3	34925000	49493	0.143684
(34160540,34210122)(34950201,34999999)(34950000,35000000)	chr3	34975000	49584	0.156488
(34210123,34259709)(35000000,35049999)(35000000,35050000)	chr3	35025000	49588	0.107139
(34259710,34309101)(35050000,35099999)(35050000,35100000)	chr3	35075000	49393	0.120061
(34309102,34358923)(35100000,35149999)(35100000,35150000)	chr3	35125000	49823	0.133470
(34358924,34408680)(35150000,35199999)(35150000,35200000)	chr3	35175000	49758	0.148220
(34408681,34458381)(35200000,35249999)(35200000,35250000)	chr3	35225000	49702	0.196619
(34458382,34506604)(35250000,35299999)(35250000,35300000)	chr3	35275000	48224	0.138537
(34506605,34554498)(35300000,35349999)(35300000,35350000)	chr3	35325000	47895	0.138460
(34554499,34603588)(35350000,35399999)(35350000,35400000)	chr3	35375000	49091	0.153313
(34603589,34653064)(35400000,35449999)(35400000,35450000)	chr3	35425000	49477	0.135364
(34653065,34702789)(35450000,35499999)(35450000,35500000)	chr3	35475000	49726	0.124058
(34702790,34752053)(35500000,35549999)(35500000,35550000)	chr3	35525000	49265	0.137686
(34752054,34801486)(35550000,35599999)(35550000,35600000)	chr3	35575000	49434	0.136521
(34801487,34850864)(35600000,35649999)(35600000,35650000)	chr3	35625000	49379	0.115292
(34850865,34900766)(35650000,35699999)(35650000,35700000)	chr3	35675000	49903	0.079744
(34900767,34950587)(35700000,35749999)(35700000,35750000)	chr3	35725000	49822	0.094914
(34950588,35000147)(35750000,35799999)(35750000,35800000)	chr3	35775000	49561	0.120950
(35000148,35050055)(35800000,35849999)(35800000,35850000)	chr3	35825000	49909	0.082921
(35050056,35099972)(35850000,35899999)(35850000,35900000)	chr3	35875000	49918	0.140002
(35099973,35149781)(35900000,35949999)(35900000,35950000)	chr3	35925000	49810	0.122724
(35149782,35199178)(35950000,35999999)(35950000,36000000)	chr3	35975000	49398	0.138081
(35199179,35247901)(36000000,36049999)(36000000,36050000)	chr3	36025000	48724	0.112857
(35247902,35297796)(36050000,36099999)(36050000,36100000)	chr3	36075000	49896	0.106315
(35297797,35347339)(36100000,36149999)(36100000,36150000)	chr3	36125000	49544	0.164372
(35347340,35397116)(36150000,36199999)(36150000,36200000)	chr3	36175000	49778	0.112612
(35397117,35446890)(36200000,36249999)(36200000,36250000)	chr3	36225000	49775	0.100892
(35446891,35496779)(36250000,36299999)(36250000,36300000)	chr3	36275000	49890	0.166266
(35496780,35546651)(36300000,36349999)(36300000,36350000)	chr3	36325000	49873	0.119031
(35546652,35596430)(36350000,36399999)(36350000,36400000)	chr3	36375000	49780	0.081946
(35596431,35646340)(36400000,36449999)(36400000,36450000)	chr3	36425000	49911	0.104943
(35646341,35695897)(36450000,36499999)(36450000,36500000)	chr3	36475000	49558	0.080773
(35695898,35745822)(36500000,36549999)(36500000,36550000)	chr3	36525000	49926	0.133534
(35745823,35795737)(36550000,36599999)(36550000,36600000)	chr3	36575000	49916	0.142199
(35795738,35845464)(36600000,36649999)(36600000,36650000)	chr3	36625000	49728	0.165783
(35845465,35895347)(36650000,36699999)(36650000,36700000)	chr3	36675000	49884	0.143343
(35895348,35945283)(36700000,36749999)(36700000,36750000)	chr3	36725000	49937	0.170781
(35945284,35995127)(36750000,36799999)(36750000,36800000)	chr3	36775000	49845	0.112577
(35995128,36044987)(36800000,36849999)(36800000,36850000)	chr3	36825000	49861	0.101528
(36044988,36094796)(36850000,36899999)(36850000,36900000)	chr3	36875000	49810	0.067378
(36094797,36144664)(36900000,36949999)(36900000,36950000)	chr3	36925000	49869	0.147361
(36144665,36194428)(36950000,36999999)(36950000,37000000)	chr3	36975000	49765	0.153209
(36194429,36244149)(37000000,37049999)(37000000,37050000)	chr3	37025000	49722	0.180105
(36244150,36285824)(37050000,37099223)(37050000,37100000)	chr3	37075000	41676	0.139157
(36285825,36302970)(37103307,37149999)(37100000,37150000)	chr3	37125000	17147	0.118718
(36302971,36340617)(37150000,37199999)(37150000,37200000)	chr3	37175000	37648	0.104072
(36340618,36377909)(37200000,37249999)(37200000,37250000)	chr3	37225000	37293	0.115041
(36377910,36394454)(37250000,37295969)(37250000,37300000)	chr3	37275000	16546	0.151702
(36394455,36425154)(37300638,37347342)(37300000,37350000)	chr3	37325000	30701	0.153489
(36425155,36463969)(37350450,37399999)(37350000,37400000)	chr3	37375000	38816	0.121671
(36463970,36501908)(37400000,37445602)(37400000,37450000)	chr3	37425000	37940	0.134972
(36501909,36528030)(37450362,37499999)(37450000,37500000)	chr3	37475000	26123	0.109902
(36528031,36573924)(37500000,37549999)(37500000,37550000)	chr3	37525000	45895	0.163052
(36573925,36622620)(37550000,37599999)(37550000,37600000)	chr3	37575000	48697	0.157856
(36622621,36671058)(37600000,37649999)(37600000,37650000)	chr3	37625000	48439	0.153842
(36671059,36712254)(37650000,37699999)(37650000,37700000)	chr3	37675000	41197	0.098978
(36712255,36758832)(37700000,37749999)(37700000,37750000)	chr3	37725000	46579	0.069952
(36758833,36802742)(37750000,37799999)(37750000,37800000)	chr3	37775000	43911	0.115826
(36802743,36833962)(37800000,37847301)(37800000,37850000)	chr3	37825000	31221	0.134222
(36833963,36856296)(37853115,37898765)(37850000,37900000)	chr3	37875000	22335	0.182568
(36856297,36872356)(37904255,37949999)(37900000,37950000)	chr3	37925000	16061	0.130287
(36872357,36902341)(37950000,37999999)(37950000,38000000)	chr3	37975000	29986	0.140598
(36902342,36939685)(38000000,38049999)(38000000,38050000)	chr3	38025000	37345	0.133336
(36939686,36989492)(38050000,38099999)(38050000,38100000)	chr3	38075000	49808	0.200206
(36989493,37039387)(38100000,38149999)(38100000,38150000)	chr3	38125000	49896	0.155497
(37039388,37088600)(38150000,38199999)(38150000,38200000)	chr3	38175000	49214	0.130369
(37088601,37138530)(38200000,38249999)(38200000,38250000)	chr3	38225000	49931	0.125963
(37138531,37188454)(38250000,38299999)(38250000,38300000)	chr3	38275000	49925	0.228969
(37188455,37238331)(38300000,38349999)(38300000,38350000)	chr3	38325000	49878	0.299566
(37238332,37282035)(38350000,38399999)(38350000,38400000)	chr3	38375000	43705	0.137157
(37282036,37331157)(38400000,38449999)(38400000,38450000)	chr3	38425000	49123	0.218834
(37331158,37380954)(38450000,38499992)(38450000,38500000)	chr3	38475000	49798	0.171115
(37380955,37430523)(38500001,38549999)(38500000,38550000)	chr3	38525000	49570	0.162082
(37430524,37479463)(38550000,38599999)(38550000,38600000)	chr3	38575000	48941	0.190210
(37479464,37529121)(38600000,38649999)(38600000,38650000)	chr3	38625000	49659	0.133774
(37529122,37578918)(38650000,38699999)(38650000,38700000)	chr3	38675000	49798	0.124355
(37578919,37628830)(38700000,38749999)(38700000,38750000)	chr3	38725000	49913	0.089418
(37628831,37678239)(38750000,38799999)(38750000,38800000)	chr3	38775000	49410	0.112975
(37678240,37728021)(38800000,38849999)(38800000,38850000)	chr3	38825000	49783	0.102006
(37728022,37777738)(38850000,38899999)(38850000,38900000)	chr3	38875000	49718	0.137798
(37777739,37826987)(38900000,38949999)(38900000,38950000)	chr3	38925000	49250	0.095925
(37826988,37876760)(38950000,38999999)(38950000,39000000)	chr3	38975000	49774	0.146892
(37876761,37925522)(39000000,39049999)(39000000,39050000)	chr3	39025000	48763	0.119755
(37925523,37974478)(39050000,39099999)(39050000,39100000)	chr3	39075000	48957	0.181813
(37974479,38023908)(39100000,39149999)(39100000,39150000)	chr3	39125000	49431	0.185384
(38023909,38073343)(39150000,39199999)(39150000,39200000)	chr3	39175000	49436	0.104646
(38073344,38122571)(39200000,39249999)(39200000,39250000)	chr3	39225000	49229	0.157634
(38122572,38172470)(39250000,39299999)(39250000,39300000)	chr3	39275000	49900	0.125379
(38172471,38222085)(39300000,39349999)(39300000,39350000)	chr3	39325000	49616	0.192776
(38222086,38271960)(39350000,39399999)(39350000,39400000)	chr3	39375000	49876	0.245296
(38271961,38321882)(39400000,39449999)(39400000,39450000)	chr3	39425000	49923	0.122826
(38321883,38371744)(39450000,39499999)(39450000,39500000)	chr3	39475000	49863	0.117006
(38371745,38420518)(39500000,39548870)(39500000,39550000)	chr3	39525000	48775	0.134748
(38420519,38469992)(39550067,39599999)(39550000,39600000)	chr3	39575000	49475	0.185271
(38469993,38519717)(39600000,39649999)(39600000,39650000)	chr3	39625000	49726	0.108479
(38519718,38568933)(39650000,39699999)(39650000,39700000)	chr3	39675000	49217	0.121746
