region	chr	midPos	Nsites
(37835047,37878318)(43050000,43099999)(43050000,43100000)	chr4	43075000	43273	0.041438
(37878319,37922080)(43100000,43149999)(43100000,43150000)	chr4	43125000	43763	0.082419
(37922081,37966966)(43150000,43199999)(43150000,43200000)	chr4	43175000	44887	0.047080
(37966967,38011289)(43200000,43249999)(43200000,43250000)	chr4	43225000	44324	0.045253
(38011290,38052025)(43250026,43299999)(43250000,43300000)	chr4	43275000	40737	0.066254
(38052026,38089886)(43300000,43349999)(43300000,43350000)	chr4	43325000	37862	0.043378
(38089887,38133877)(43350000,43399999)(43350000,43400000)	chr4	43375000	43992	0.045326
(38133878,38177259)(43400000,43449999)(43400000,43450000)	chr4	43425000	43383	0.054671
(38177260,38224142)(43450000,43499854)(43450000,43500000)	chr4	43475000	46884	0.040231
(38224143,38270283)(43500246,43549999)(43500000,43550000)	chr4	43525000	46142	0.085599
(38270284,38315943)(43550000,43599999)(43550000,43600000)	chr4	43575000	45661	0.049337
(38315944,38363343)(43600000,43649999)(43600000,43650000)	chr4	43625000	47401	0.022570
(38363344,38409905)(43650000,43699999)(43650000,43700000)	chr4	43675000	46563	0.030224
(38409906,38455557)(43700000,43749999)(43700000,43750000)	chr4	43725000	45653	0.028956
(38455558,38493260)(43750000,43799999)(43750000,43800000)	chr4	43775000	37704	0.030390
(38493261,38527395)(43800000,43849999)(43800000,43850000)	chr4	43825000	34136	0.031386
(38527396,38562870)(43850000,43899920)(43850000,43900000)	chr4	43875000	35476	0.019372
(38562871,38593037)(43900200,43949999)(43900000,43950000)	chr4	43925000	30168	0.005955
(38593038,38631594)(43950000,43999999)(43950000,44000000)	chr4	43975000	38558	-0.011613
(38631595,38673251)(44000000,44049999)(44000000,44050000)	chr4	44025000	41658	-0.012776
(38673252,38715635)(44050000,44099999)(44050000,44100000)	chr4	44075000	42385	-0.019803
(38715636,38732340)(44100000,44149999)(44100000,44150000)	chr4	44125000	16706	0.017373
(38732341,38763415)(44150000,44199999)(44150000,44200000)	chr4	44175000	31076	-0.013690
(38763416,38806972)(44200000,44249999)(44200000,44250000)	chr4	44225000	43558	0.087513
(38806973,38849297)(44250000,44299999)(44250000,44300000)	chr4	44275000	42326	0.093368
(38849298,38888469)(44300000,44349792)(44300000,44350000)	chr4	44325000	39173	0.114261
(38888470,38932640)(44350092,44399999)(44350000,44400000)	chr4	44375000	44172	0.109002
(38932641,38976300)(44400000,44449947)(44400000,44450000)	chr4	44425000	43661	0.238098
(38976301,39016597)(44450040,44499999)(44450000,44500000)	chr4	44475000	40298	0.107482
(39016598,39057060)(44500000,44549999)(44500000,44550000)	chr4	44525000	40464	0.117935
(39057061,39097779)(44550000,44599999)(44550000,44600000)	chr4	44575000	40720	0.146296
(39097780,39140690)(44600000,44649999)(44600000,44650000)	chr4	44625000	42912	0.111509
(39140691,39184438)(44650000,44699999)(44650000,44700000)	chr4	44675000	43749	0.071380
(39184439,39226549)(44700000,44749999)(44700000,44750000)	chr4	44725000	42112	0.044943
(39226550,39266998)(44750000,44799999)(44750000,44800000)	chr4	44775000	40450	0.103525
(39266999,39306630)(44800000,44849948)(44800000,44850000)	chr4	44825000	39633	0.066951
(39306631,39345607)(44850297,44899999)(44850000,44900000)	chr4	44875000	38978	0.079064
(39345608,39386333)(44900000,44949999)(44900000,44950000)	chr4	44925000	40727	0.093526
(39386334,39425916)(44950000,44999999)(44950000,45000000)	chr4	44975000	39584	0.043985
(39425917,39466136)(45000000,45049999)(45000000,45050000)	chr4	45025000	40221	0.049185
(39466137,39508076)(45050000,45099999)(45050000,45100000)	chr4	45075000	41941	0.067296
(39508077,39552213)(45100000,45149999)(45100000,45150000)	chr4	45125000	44138	0.084804
(39552214,39594410)(45150000,45199995)(45150000,45200000)	chr4	45175000	42198	0.093563
(39594411,39638288)(45200001,45249999)(45200000,45250000)	chr4	45225000	43879	0.060870
(39638289,39677920)(45250000,45299999)(45250000,45300000)	chr4	45275000	39633	0.042272
(39677921,39720548)(45300000,45349853)(45300000,45350000)	chr4	45325000	42629	0.092728
(39720549,39763107)(45350460,45399999)(45350000,45400000)	chr4	45375000	42560	0.107257
(39763108,39805866)(45400000,45449999)(45400000,45450000)	chr4	45425000	42760	0.075837
(39805867,39849343)(45450000,45499999)(45450000,45500000)	chr4	45475000	43478	0.034222
(39849344,39888696)(45500000,45549997)(45500000,45550000)	chr4	45525000	39354	0.069232
(39888697,39928779)(45550000,45599999)(45550000,45600000)	chr4	45575000	40084	0.023663
(39928780,39969985)(45600000,45649999)(45600000,45650000)	chr4	45625000	41207	0.062985
(39969986,40012150)(45650000,45699999)(45650000,45700000)	chr4	45675000	42166	0.046226
(40012151,40038315)(45700000,45749999)(45700000,45750000)	chr4	45725000	26166	0.053823
(40038316,40070437)(45750000,45799999)(45750000,45800000)	chr4	45775000	32123	0.082750
(40070438,40109682)(45800000,45849999)(45800000,45850000)	chr4	45825000	39246	0.077940
(40109683,40143357)(45850000,45899998)(45850000,45900000)	chr4	45875000	33676	0.063504
(40143358,40183257)(45900001,45949999)(45900000,45950000)	chr4	45925000	39901	0.069687
(40183258,40223839)(45950000,45999999)(45950000,46000000)	chr4	45975000	40583	0.059179
(40223840,40267713)(46000000,46049999)(46000000,46050000)	chr4	46025000	43875	0.053961
(40267714,40306755)(46050000,46099999)(46050000,46100000)	chr4	46075000	39043	0.049764
(40306756,40349460)(46100000,46149999)(46100000,46150000)	chr4	46125000	42706	0.053436
(40349461,40389158)(46150001,46199999)(46150000,46200000)	chr4	46175000	39699	0.070276
(40389159,40434422)(46200000,46249996)(46200000,46250000)	chr4	46225000	45265	0.072774
(40434423,40473650)(46250006,46299919)(46250000,46300000)	chr4	46275000	39229	0.048837
(40473651,40517455)(46300004,46349999)(46300000,46350000)	chr4	46325000	43806	0.132415
(40517456,40560671)(46350000,46399999)(46350000,46400000)	chr4	46375000	43217	0.075627
(40560672,40603940)(46400000,46449986)(46400000,46450000)	chr4	46425000	43270	0.063469
(40603941,40647735)(46450059,46499999)(46450000,46500000)	chr4	46475000	43796	0.037320
(40647736,40690809)(46500000,46549999)(46500000,46550000)	chr4	46525000	43075	0.165824
(40690810,40736225)(46550000,46599999)(46550000,46600000)	chr4	46575000	45417	0.099707
(40736226,40779118)(46600000,46649928)(46600000,46650000)	chr4	46625000	42894	0.062237
(40779119,40823634)(46650046,46699999)(46650000,46700000)	chr4	46675000	44517	0.067255
(40823635,40867260)(46700000,46749999)(46700000,46750000)	chr4	46725000	43627	0.023547
(40867261,40906581)(46750000,46799999)(46750000,46800000)	chr4	46775000	39322	0.053509
(40906582,40948567)(46800000,46849999)(46800000,46850000)	chr4	46825000	41987	0.055788
(40948568,40986699)(46850000,46899996)(46850000,46900000)	chr4	46875000	38133	0.044573
(40986700,41022736)(46900003,46949998)(46900000,46950000)	chr4	46925000	36038	0.064120
(41022737,41053518)(46950000,46999999)(46950000,47000000)	chr4	46975000	30783	0.038178
(41053519,41095003)(47000000,47049999)(47000000,47050000)	chr4	47025000	41486	0.035984
(41095004,41118253)(47050000,47099999)(47050000,47100000)	chr4	47075000	23251	0.046521
(41118254,41159496)(47100000,47149999)(47100000,47150000)	chr4	47125000	41244	0.059565
(41159497,41201399)(47150000,47199997)(47150000,47200000)	chr4	47175000	41904	0.054244
(41201400,41244202)(47200004,47249999)(47200000,47250000)	chr4	47225000	42804	0.047841
(41244203,41284513)(47250000,47299999)(47250000,47300000)	chr4	47275000	40312	0.048703
(41284514,41327070)(47300000,47349999)(47300000,47350000)	chr4	47325000	42558	0.051702
(41327071,41368409)(47350000,47399999)(47350000,47400000)	chr4	47375000	41340	0.118398
(41368410,41411600)(47400000,47449999)(47400000,47450000)	chr4	47425000	43192	0.062006
(41411601,41451283)(47450000,47499999)(47450000,47500000)	chr4	47475000	39684	0.047469
(41451284,41491752)(47500000,47549999)(47500000,47550000)	chr4	47525000	40470	0.029036
(41491753,41536561)(47550000,47599999)(47550000,47600000)	chr4	47575000	44810	0.070430
(41536562,41578512)(47600000,47649999)(47600000,47650000)	chr4	47625000	41952	0.049840
(41578513,41621263)(47650000,47699999)(47650000,47700000)	chr4	47675000	42752	0.070483
(41621264,41662899)(47700000,47749999)(47700000,47750000)	chr4	47725000	41637	0.054005
(41662900,41705277)(47750000,47799999)(47750000,47800000)	chr4	47775000	42379	0.053104
(41705278,41746796)(47800000,47849999)(47800000,47850000)	chr4	47825000	41520	0.042688
(41746797,41788447)(47850000,47899839)(47850000,47900000)	chr4	47875000	41652	0.071266
(41788448,41828239)(47906463,47949999)(47900000,47950000)	chr4	47925000	39793	0.022623
(41828240,41867919)(47950000,47999999)(47950000,48000000)	chr4	47975000	39681	0.054475
(41867920,41910228)(48000000,48049999)(48000000,48050000)	chr4	48025000	42310	0.057083
(41910229,41954029)(48050000,48099953)(48050000,48100000)	chr4	48075000	43802	0.092623
(41954030,41985924)(48100092,48149999)(48100000,48150000)	chr4	48125000	31896	0.053654
(41985925,42028545)(48150000,48199998)(48150000,48200000)	chr4	48175000	42622	0.054191
(42028546,42073355)(48200013,48249999)(48200000,48250000)	chr4	48225000	44811	0.047308
(42073356,42117956)(48250000,48299999)(48250000,48300000)	chr4	48275000	44602	0.033623
(42117957,42161045)(48300000,48349999)(48300000,48350000)	chr4	48325000	43090	0.056779
(42161046,42203649)(48350000,48399999)(48350000,48400000)	chr4	48375000	42605	0.043813
(42203650,42248842)(48400000,48449999)(48400000,48450000)	chr4	48425000	45194	0.051645
(42248843,42293393)(48450000,48499999)(48450000,48500000)	chr4	48475000	44552	0.075626
(42293394,42335371)(48500000,48549999)(48500000,48550000)	chr4	48525000	41979	0.083081
(42335372,42378915)(48550000,48599999)(48550000,48600000)	chr4	48575000	43545	0.073735
(42378916,42421037)(48600000,48649999)(48600000,48650000)	chr4	48625000	42123	0.065140
(42421038,42463817)(48650000,48699999)(48650000,48700000)	chr4	48675000	42781	0.068000
(42463818,42508558)(48700000,48749999)(48700000,48750000)	chr4	48725000	44742	0.074083
(42508559,42554528)(48750000,48799982)(48750000,48800000)	chr4	48775000	45971	0.066903
(42554529,42597543)(48800006,48849999)(48800000,48850000)	chr4	48825000	43016	0.135585
(42597544,42639871)(48850000,48899999)(48850000,48900000)	chr4	48875000	42329	0.096405
(42639872,42681667)(48900000,48949999)(48900000,48950000)	chr4	48925000	41797	0.087965
(42681668,42710015)(48950000,48998529)(48950000,49000000)	chr4	48975000	28349	0.059313
(42710016,42711109)(49002627,49044515)(49000000,49050000)	chr4	49025000	1095	0.055372
(42711110,42725892)(49074283,49099999)(49050000,49100000)	chr4	49075000	14784	0.053387
(42725893,42763728)(49100000,49149999)(49100000,49150000)	chr4	49125000	37837	0.059188
(42763729,42804540)(49150000,49199999)(49150000,49200000)	chr4	49175000	40813	0.083902
(42804541,42849070)(49200000,49249999)(49200000,49250000)	chr4	49225000	44531	0.071019
(42849071,42892068)(49250000,49299999)(49250000,49300000)	chr4	49275000	42999	0.098536
(42892069,42928015)(49300000,49349999)(49300000,49350000)	chr4	49325000	35948	0.091471
(42928016,42972768)(49350000,49399999)(49350000,49400000)	chr4	49375000	44754	0.031235
(42972769,43018078)(49400000,49449998)(49400000,49450000)	chr4	49425000	45311	0.071188
(43018079,43061349)(49450000,49499999)(49450000,49500000)	chr4	49475000	43272	0.051999
(43061350,43105843)(49500000,49549999)(49500000,49550000)	chr4	49525000	44495	0.068093
(43105844,43150149)(49550000,49599999)(49550000,49600000)	chr4	49575000	44307	0.062102
(43150150,43180779)(49600000,49649999)(49600000,49650000)	chr4	49625000	30631	0.097558
(43180780,43223782)(49650000,49699999)(49650000,49700000)	chr4	49675000	43004	0.033131
(43223783,43270234)(49700000,49749999)(49700000,49750000)	chr4	49725000	46453	0.081909
(43270235,43314394)(49750000,49799999)(49750000,49800000)	chr4	49775000	44161	0.083756
(43314395,43358689)(49800000,49849999)(49800000,49850000)	chr4	49825000	44296	0.080141
(43358690,43402390)(49850000,49899999)(49850000,49900000)	chr4	49875000	43702	0.068017
(43402391,43445439)(49900000,49949999)(49900000,49950000)	chr4	49925000	43050	0.080257
(43445440,43488309)(49950000,49999999)(49950000,50000000)	chr4	49975000	42871	0.061609
(43488310,43530674)(50000000,50049999)(50000000,50050000)	chr4	50025000	42366	0.042499
(43530675,43576279)(50050000,50099999)(50050000,50100000)	chr4	50075000	45606	0.067462
(43576280,43621647)(50100000,50149999)(50100000,50150000)	chr4	50125000	45369	0.042495
(43621648,43663408)(50150000,50199960)(50150000,50200000)	chr4	50175000	41762	0.058463
(43663409,43700135)(50200017,50249728)(50200000,50250000)	chr4	50225000	36728	0.056737
(43700136,43743213)(50250006,50299999)(50250000,50300000)	chr4	50275000	43079	0.056070
(43743214,43787358)(50300000,50349999)(50300000,50350000)	chr4	50325000	44146	0.046981
(43787359,43831146)(50350000,50399999)(50350000,50400000)	chr4	50375000	43789	0.120817
(43831147,43876426)(50400000,50449999)(50400000,50450000)	chr4	50425000	45281	0.087824
(43876427,43920229)(50450000,50499999)(50450000,50500000)	chr4	50475000	43804	0.072322
(43920230,43962445)(50500000,50549999)(50500000,50550000)	chr4	50525000	42217	0.071074
(43962446,44006685)(50550000,50599999)(50550000,50600000)	chr4	50575000	44241	0.092128
(44006686,44052838)(50600000,50649981)(50600000,50650000)	chr4	50625000	46154	0.061651
(44052839,44099472)(50650012,50699992)(50650000,50700000)	chr4	50675000	46635	0.052510
(44099473,44143503)(50700001,50749999)(50700000,50750000)	chr4	50725000	44032	0.080829
(44143504,44188063)(50750000,50799995)(50750000,50800000)	chr4	50775000	44561	0.096292
(44188064,44230292)(50800015,50849999)(50800000,50850000)	chr4	50825000	42230	0.080570
(44230293,44275729)(50850000,50899999)(50850000,50900000)	chr4	50875000	45438	0.112870
(44275730,44321745)(50900000,50949999)(50900000,50950000)	chr4	50925000	46017	0.066380
(44321746,44364502)(50950000,50999999)(50950000,51000000)	chr4	50975000	42758	0.057139
(44364503,44410379)(51000000,51049999)(51000000,51050000)	chr4	51025000	45878	0.050702
(44410380,44456931)(51050000,51099999)(51050000,51100000)	chr4	51075000	46553	0.108427
(44456932,44497265)(51100000,51149999)(51100000,51150000)	chr4	51125000	40335	0.046370
(44497266,44542859)(51150000,51199999)(51150000,51200000)	chr4	51175000	45595	0.030921
(44542860,44588456)(51200000,51249999)(51200000,51250000)	chr4	51225000	45598	0.064600
(44588457,44632565)(51250000,51299999)(51250000,51300000)	chr4	51275000	44110	0.074720
(44632566,44677951)(51300000,51349999)(51300000,51350000)	chr4	51325000	45387	0.075496
(44677952,44723135)(51350000,51399999)(51350000,51400000)	chr4	51375000	45185	0.066830
(44723136,44766112)(51400000,51449999)(51400000,51450000)	chr4	51425000	42978	0.064167
(44766113,44810633)(51450000,51499999)(51450000,51500000)	chr4	51475000	44522	0.102087
(44810634,44854322)(51500000,51549999)(51500000,51550000)	chr4	51525000	43690	0.066948
(44854323,44896952)(51550000,51599999)(51550000,51600000)	chr4	51575000	42631	0.036040
(44896953,44940511)(51600000,51649999)(51600000,51650000)	chr4	51625000	43560	0.049610
(44940512,44984134)(51650000,51699999)(51650000,51700000)	chr4	51675000	43624	0.079213
(44984135,45030907)(51700000,51749999)(51700000,51750000)	chr4	51725000	46774	0.090394
(45030908,45077042)(51750000,51799999)(51750000,51800000)	chr4	51775000	46136	0.063492
(45077043,45122027)(51800000,51849999)(51800000,51850000)	chr4	51825000	44986	0.060852
(45122028,45164239)(51850000,51899999)(51850000,51900000)	chr4	51875000	42213	0.077391
(45164240,45209268)(51900000,51949999)(51900000,51950000)	chr4	51925000	45030	0.085656
(45209269,45251885)(51950000,51999999)(51950000,52000000)	chr4	51975000	42618	0.070248
(45251886,45295719)(52000000,52049999)(52000000,52050000)	chr4	52025000	43835	0.060138
(45295720,45338957)(52050000,52099999)(52050000,52100000)	chr4	52075000	43239	0.040139
(45338958,45383608)(52100000,52149999)(52100000,52150000)	chr4	52125000	44652	0.069664
(45383609,45426841)(52150000,52199945)(52150000,52200000)	chr4	52175000	43234	0.050504
(45426842,45451327)(52200117,52228636)(52200000,52250000)	chr4	52225000	24487	0.039200
(45451328,45494024)(52250425,52299999)(52250000,52300000)	chr4	52275000	42698	0.052765
(45494025,45536856)(52300000,52349999)(52300000,52350000)	chr4	52325000	42833	0.036641
(45536857,45577250)(52350000,52399999)(52350000,52400000)	chr4	52375000	40395	0.030295
(45577251,45622726)(52400000,52449999)(52400000,52450000)	chr4	52425000	45477	0.074626
(45622727,45668009)(52450000,52499999)(52450000,52500000)	chr4	52475000	45284	0.066783
(45668010,45714048)(52500000,52549999)(52500000,52550000)	chr4	52525000	46040	0.059116
(45714049,45758461)(52550000,52599999)(52550000,52600000)	chr4	52575000	44414	0.043355
(45758462,45802563)(52600000,52649999)(52600000,52650000)	chr4	52625000	44103	0.062771
(45802564,45846477)(52650000,52699999)(52650000,52700000)	chr4	52675000	43915	0.095580
(45846478,45890858)(52700000,52749956)(52700000,52750000)	chr4	52725000	44382	0.084281
(45890859,45935293)(52750010,52799999)(52750000,52800000)	chr4	52775000	44436	0.080479
(45935294,45977634)(52800000,52849999)(52800000,52850000)	chr4	52825000	42342	0.014890
(45977635,46023608)(52850000,52899999)(52850000,52900000)	chr4	52875000	45975	0.018981
(46023609,46069593)(52900000,52949999)(52900000,52950000)	chr4	52925000	45986	0.027549
(46069594,46115999)(52950000,52999999)(52950000,53000000)	chr4	52975000	46407	0.179654
(46116000,46161171)(53000000,53049999)(53000000,53050000)	chr4	53025000	45173	0.044073
(46161172,46207089)(53050000,53099999)(53050000,53100000)	chr4	53075000	45919	0.139059
(46207090,46252300)(53100000,53149999)(53100000,53150000)	chr4	53125000	45212	0.088726
(46252301,46297706)(53150000,53199999)(53150000,53200000)	chr4	53175000	45407	0.045449
(46297707,46344105)(53200000,53249999)(53200000,53250000)	chr4	53225000	46400	0.126858
(46344106,46388634)(53250000,53299999)(53250000,53300000)	chr4	53275000	44530	0.087562
(46388635,46432608)(53300000,53349999)(53300000,53350000)	chr4	53325000	43975	0.054524
(46432609,46473105)(53350001,53399999)(53350000,53400000)	chr4	53375000	40498	0.078751
(46473106,46517984)(53400000,53449999)(53400000,53450000)	chr4	53425000	44880	0.062913
(46517985,46563297)(53450000,53499999)(53450000,53500000)	chr4	53475000	45314	0.070942
(46563298,46607771)(53500000,53549999)(53500000,53550000)	chr4	53525000	44475	0.127666
(46607772,46654153)(53550000,53599999)(53550000,53600000)	chr4	53575000	46383	0.030516
(46654154,46700386)(53600000,53649987)(53600000,53650000)	chr4	53625000	46234	0.067256
(46700387,46745591)(53650024,53699999)(53650000,53700000)	chr4	53675000	45206	0.060458
(46745592,46789675)(53700000,53749999)(53700000,53750000)	chr4	53725000	44085	0.034285
(46789676,46835817)(53750000,53799999)(53750000,53800000)	chr4	53775000	46143	0.065634
(46835818,46880258)(53800000,53849999)(53800000,53850000)	chr4	53825000	44442	0.068974
(46880259,46925404)(53850000,53899999)(53850000,53900000)	chr4	53875000	45147	0.034287
(46925405,46966998)(53900001,53949999)(53900000,53950000)	chr4	53925000	41595	0.037991
(46966999,47010687)(53950000,53999999)(53950000,54000000)	chr4	53975000	43690	0.035538
(47010688,47052543)(54000000,54049999)(54000000,54050000)	chr4	54025000	41857	0.054837
(47052544,47096208)(54050000,54099999)(54050000,54100000)	chr4	54075000	43666	0.064674
(47096209,47143479)(54100000,54149999)(54100000,54150000)	chr4	54125000	47272	0.103827
(47143480,47187335)(54150000,54199999)(54150000,54200000)	chr4	54175000	43857	0.095444
(47187336,47231892)(54200000,54249999)(54200000,54250000)	chr4	54225000	44558	0.134394
(47231893,47274342)(54250000,54299999)(54250000,54300000)	chr4	54275000	42451	0.068049
(47274343,47319297)(54300000,54349919)(54300000,54350000)	chr4	54325000	44956	0.040515
(47319298,47360620)(54350024,54399999)(54350000,54400000)	chr4	54375000	41324	0.074682
(47360621,47401922)(54400000,54449999)(54400000,54450000)	chr4	54425000	41303	0.067486
(47401923,47448767)(54450000,54499999)(54450000,54500000)	chr4	54475000	46846	0.063530
(47448768,47494476)(54500000,54549999)(54500000,54550000)	chr4	54525000	45710	0.074844
(47494477,47540388)(54550000,54599999)(54550000,54600000)	chr4	54575000	45913	0.024198
(47540389,47588463)(54600000,54649616)(54600000,54650000)	chr4	54625000	48076	0.045849
(47588464,47634149)(54650451,54699999)(54650000,54700000)	chr4	54675000	45687	0.025068
(47634150,47678841)(54700000,54749999)(54700000,54750000)	chr4	54725000	44693	0.059698
(47678842,47719872)(54750000,54799999)(54750000,54800000)	chr4	54775000	41032	0.055441
(47719873,47763797)(54800000,54849999)(54800000,54850000)	chr4	54825000	43926	0.030052
(47763798,47805660)(54850000,54899953)(54850000,54900000)	chr4	54875000	41864	0.035739
(47805661,47848418)(54900178,54949999)(54900000,54950000)	chr4	54925000	42759	0.086987
(47848419,47893722)(54950000,54999999)(54950000,55000000)	chr4	54975000	45305	0.128759
(47893723,47938733)(55000000,55049309)(55000000,55050000)	chr4	55025000	45012	0.057759
(47938734,47983533)(55050175,55099999)(55050000,55100000)	chr4	55075000	44801	0.027048
(47983534,48027788)(55100000,55149999)(55100000,55150000)	chr4	55125000	44256	0.092381
(48027789,48072641)(55150001,55199999)(55150000,55200000)	chr4	55175000	44854	0.064267
(48072642,48116702)(55200000,55249999)(55200000,55250000)	chr4	55225000	44062	0.102274
(48116703,48162992)(55250000,55299999)(55250000,55300000)	chr4	55275000	46291	0.075389
(48162993,48208533)(55300000,55349999)(55300000,55350000)	chr4	55325000	45542	0.033120
(48208534,48253493)(55350000,55399999)(55350000,55400000)	chr4	55375000	44961	0.050229
(48253494,48297275)(55400000,55448313)(55400000,55450000)	chr4	55425000	43783	0.096374
(48297276,48339063)(55453775,55499999)(55450000,55500000)	chr4	55475000	41789	0.041667
(48339064,48382661)(55500000,55549999)(55500000,55550000)	chr4	55525000	43599	0.067281
(48382662,48425872)(55550000,55599865)(55550000,55600000)	chr4	55575000	43212	0.050324
(48425873,48469905)(55600028,55649999)(55600000,55650000)	chr4	55625000	44034	0.089498
(48469906,48515529)(55650000,55699999)(55650000,55700000)	chr4	55675000	45625	0.061677
(48515530,48560586)(55700000,55749900)(55700000,55750000)	chr4	55725000	45058	0.051369
(48560587,48605150)(55750296,55799999)(55750000,55800000)	chr4	55775000	44565	0.075560
(48605151,48649568)(55800000,55849999)(55800000,55850000)	chr4	55825000	44419	0.075296
(48649569,48694662)(55850000,55899996)(55850000,55900000)	chr4	55875000	45095	0.051477
(48694663,48737728)(55900000,55949999)(55900000,55950000)	chr4	55925000	43067	0.026587
(48737729,48779511)(55950000,55999999)(55950000,56000000)	chr4	55975000	41784	0.041379
(48779512,48822227)(56000000,56049999)(56000000,56050000)	chr4	56025000	42717	0.084557
(48822228,48866471)(56050000,56099918)(56050000,56100000)	chr4	56075000	44245	0.037050
(48866472,48912636)(56100542,56149999)(56100000,56150000)	chr4	56125000	46166	0.049095
(48912637,48957264)(56150000,56199999)(56150000,56200000)	chr4	56175000	44629	0.064158
(48957265,48994922)(56200000,56249850)(56200000,56250000)	chr4	56225000	37659	0.031215
(48994923,49036730)(56250166,56299973)(56250000,56300000)	chr4	56275000	41809	0.049626
(49036731,49080522)(56300041,56349999)(56300000,56350000)	chr4	56325000	43793	0.082025
(49080523,49123876)(56350000,56399999)(56350000,56400000)	chr4	56375000	43355	0.150584
(49123877,49169129)(56400000,56449999)(56400000,56450000)	chr4	56425000	45254	0.129582
(49169130,49215847)(56450000,56499999)(56450000,56500000)	chr4	56475000	46719	0.092538
(49215848,49260076)(56500000,56549999)(56500000,56550000)	chr4	56525000	44230	-0.000419
(49260077,49303618)(56550000,56599999)(56550000,56600000)	chr4	56575000	43543	-0.011393
(49303619,49347518)(56600000,56649999)(56600000,56650000)	chr4	56625000	43901	-0.006419
(49347519,49392448)(56650000,56699999)(56650000,56700000)	chr4	56675000	44931	0.005756
(49392449,49437960)(56700000,56749999)(56700000,56750000)	chr4	56725000	45513	-0.012982
(49437961,49483030)(56750000,56799999)(56750000,56800000)	chr4	56775000	45071	-0.014534
(49483031,49524908)(56800000,56849999)(56800000,56850000)	chr4	56825000	41879	-0.012138
(49524909,49570437)(56850000,56899999)(56850000,56900000)	chr4	56875000	45530	-0.005527
(49570438,49614190)(56900000,56949999)(56900000,56950000)	chr4	56925000	43754	0.039367
(49614191,49658818)(56950000,56999999)(56950000,57000000)	chr4	56975000	44629	0.055388
(49658819,49702930)(57000000,57049999)(57000000,57050000)	chr4	57025000	44113	0.125724
(49702931,49747520)(57050000,57099999)(57050000,57100000)	chr4	57075000	44591	0.101317
(49747521,49792559)(57100000,57149999)(57100000,57150000)	chr4	57125000	45040	0.079811
(49792560,49837267)(57150000,57199999)(57150000,57200000)	chr4	57175000	44709	0.011448
(49837268,49881075)(57200000,57249987)(57200000,57250000)	chr4	57225000	43809	0.037128
(49881076,49925901)(57250005,57299999)(57250000,57300000)	chr4	57275000	44827	0.034967
(49925902,49971324)(57300000,57349999)(57300000,57350000)	chr4	57325000	45424	0.051665
(49971325,50014139)(57350000,57399843)(57350000,57400000)	chr4	57375000	42816	0.047422
(50014140,50060073)(57400101,57449999)(57400000,57450000)	chr4	57425000	45935	0.076177
(50060074,50105736)(57450000,57499999)(57450000,57500000)	chr4	57475000	45664	0.094283
(50105737,50149805)(57500000,57549999)(57500000,57550000)	chr4	57525000	44070	0.018753
(50149806,50195652)(57550000,57599999)(57550000,57600000)	chr4	57575000	45848	0.078891
(50195653,50241328)(57600000,57649999)(57600000,57650000)	chr4	57625000	45677	-0.002952
(50241329,50286794)(57650000,57699995)(57650000,57700000)	chr4	57675000	45467	0.033637
(50286795,50332375)(57700009,57749999)(57700000,57750000)	chr4	57725000	45582	0.038788
(50332376,50377296)(57750000,57799999)(57750000,57800000)	chr4	57775000	44922	0.030183
(50377297,50421477)(57800000,57849999)(57800000,57850000)	chr4	57825000	44182	0.110759
(50421478,50465348)(57850000,57899999)(57850000,57900000)	chr4	57875000	43872	0.033531
(50465349,50510672)(57900000,57949999)(57900000,57950000)	chr4	57925000	45325	0.084949
(50510673,50555492)(57950000,57999959)(57950000,58000000)	chr4	57975000	44821	0.147894
(50555493,50601016)(58000002,58049999)(58000000,58050000)	chr4	58025000	45525	0.166905
(50601017,50646477)(58050000,58099999)(58050000,58100000)	chr4	58075000	45462	0.086340
(50646478,50693549)(58100000,58149999)(58100000,58150000)	chr4	58125000	47073	0.086081
(50693550,50731462)(58150000,58199999)(58150000,58200000)	chr4	58175000	37914	0.065907
(50731463,50777569)(58200000,58249999)(58200000,58250000)	chr4	58225000	46108	0.009029
(50777570,50823243)(58250000,58299999)(58250000,58300000)	chr4	58275000	45675	0.098339
(50823244,50869941)(58300000,58349999)(58300000,58350000)	chr4	58325000	46699	0.073409
(50869942,50914798)(58350002,58399999)(58350000,58400000)	chr4	58375000	44858	0.052637
(50914799,50957262)(58400000,58449999)(58400000,58450000)	chr4	58425000	42465	0.042686
(50957263,51002856)(58450000,58499999)(58450000,58500000)	chr4	58475000	45595	0.031121
(51002857,51047944)(58500000,58549999)(58500000,58550000)	chr4	58525000	45089	0.025780
(51047945,51093350)(58550000,58599999)(58550000,58600000)	chr4	58575000	45407	0.033555
(51093351,51139885)(58600000,58649999)(58600000,58650000)	chr4	58625000	46536	0.044935
(51139886,51186087)(58650000,58699999)(58650000,58700000)	chr4	58675000	46203	0.049156
(51186088,51231508)(58700000,58749999)(58700000,58750000)	chr4	58725000	45422	0.030720
(51231509,51276375)(58750000,58799999)(58750000,58800000)	chr4	58775000	44868	-0.007260
(51276376,51321846)(58800000,58849999)(58800000,58850000)	chr4	58825000	45472	0.001125
(51321847,51367396)(58850000,58899999)(58850000,58900000)	chr4	58875000	45551	-0.000868
