region	chr	midPos	Nsites
(2020292,2024510)(8350634,8394557)(8350000,8400000)	chr32	8375000	4220	0.132239
(2024511,2030035)(8401737,8447804)(8400000,8450000)	chr32	8425000	5526	0.172700
(2030036,2032181)(8450629,8499622)(8450000,8500000)	chr32	8475000	2147	0.031084
(2032182,2049553)(8503346,8549999)(8500000,8550000)	chr32	8525000	17373	0.218385
(2049554,2054638)(8550000,8597825)(8550000,8600000)	chr32	8575000	5086	0.345439
(2054639,2086948)(8601425,8649999)(8600000,8650000)	chr32	8625000	32311	0.017077
(2086949,2111457)(8650000,8687100)(8650000,8700000)	chr32	8675000	24510	0.001803
(2111458,2137161)(8701614,8749848)(8700000,8750000)	chr32	8725000	25705	0.060969
(2137162,2178417)(8750484,8799999)(8750000,8800000)	chr32	8775000	41257	0.060405
(2178418,2223069)(8800000,8849752)(8800000,8850000)	chr32	8825000	44653	0.069774
(2223070,2249675)(8851309,8899999)(8850000,8900000)	chr32	8875000	26607	0.055737
(2249676,2252956)(8900000,8949999)(8900000,8950000)	chr32	8925000	3282	0.044257
(2252957,2255488)(8950000,8983172)(8950000,9000000)	chr32	8975000	2533	0.046384
(2255489,2262056)(9002833,9047939)(9000000,9050000)	chr32	9025000	6569	0.036315
(2262057,2263746)(9050626,9096207)(9050000,9100000)	chr32	9075000	1691	0.159038
(2263747,2269352)(9100793,9149422)(9100000,9150000)	chr32	9125000	5607	0.010313
(2269353,2272811)(9152986,9199999)(9150000,9200000)	chr32	9175000	3460	0.134645
(2272812,2276008)(9200000,9248288)(9200000,9250000)	chr32	9225000	3198	0.084041
(2276009,2278662)(9250589,9293482)(9250000,9300000)	chr32	9275000	2655	0.249076
(2278663,2281719)(9306865,9349657)(9300000,9350000)	chr32	9325000	3058	0.035203
(2281720,2298042)(9356462,9399613)(9350000,9400000)	chr32	9375000	16324	0.030192
(2298043,2328308)(9400314,9447399)(9400000,9450000)	chr32	9425000	30267	0.031821
(2328309,2366857)(9450945,9498123)(9450000,9500000)	chr32	9475000	38550	0.049107
(2366858,2399878)(9504556,9549999)(9500000,9550000)	chr32	9525000	33022	0.060816
(2399879,2433721)(9550000,9599857)(9550000,9600000)	chr32	9575000	33844	0.046565
(2433722,2471833)(9601099,9649999)(9600000,9650000)	chr32	9625000	38113	0.044611
(2471834,2511041)(9650000,9699802)(9650000,9700000)	chr32	9675000	39209	0.040307
(2511042,2531481)(9700532,9749999)(9700000,9750000)	chr32	9725000	20441	0.056793
(2531482,2566678)(9750000,9799999)(9750000,9800000)	chr32	9775000	35198	0.025931
(2566679,2602004)(9800000,9849999)(9800000,9850000)	chr32	9825000	35327	0.039178
(2602005,2621726)(9850000,9893917)(9850000,9900000)	chr32	9875000	19723	0.038041
(2621727,2640418)(9903790,9949999)(9900000,9950000)	chr32	9925000	18693	0.037477
(2640419,2689258)(9950000,9999999)(9950000,10000000)	chr32	9975000	48841	0.037218
(2689259,2733572)(10000000,10049999)(10000000,10050000)	chr32	10025000	44315	0.040633
(2733573,2766986)(10050000,10099999)(10050000,10100000)	chr32	10075000	33415	0.042050
(2766987,2792696)(10100000,10140787)(10100000,10150000)	chr32	10125000	25711	0.039814
(2792697,2826801)(10160315,10199999)(10150000,10200000)	chr32	10175000	34106	0.069334
(2826802,2832988)(10200000,10247088)(10200000,10250000)	chr32	10225000	6188	0.080366
(2832989,2869281)(10250486,10299999)(10250000,10300000)	chr32	10275000	36294	0.036423
(2869282,2899966)(10300000,10348516)(10300000,10350000)	chr32	10325000	30686	0.027956
(2899967,2921844)(10350178,10399007)(10350000,10400000)	chr32	10375000	21879	0.045850
(2921845,2944996)(10400878,10449999)(10400000,10450000)	chr32	10425000	23153	0.056349
(2944997,2977096)(10450000,10498345)(10450000,10500000)	chr32	10475000	32101	0.061604
(2977097,3017992)(10502185,10549999)(10500000,10550000)	chr32	10525000	40897	0.061421
(3017993,3056814)(10550000,10599999)(10550000,10600000)	chr32	10575000	38823	0.059367
(3056815,3097452)(10600000,10649970)(10600000,10650000)	chr32	10625000	40639	0.053309
(3097453,3132742)(10650357,10699960)(10650000,10700000)	chr32	10675000	35291	0.054005
(3132743,3170840)(10700079,10749999)(10700000,10750000)	chr32	10725000	38099	0.051709
(3170841,3206718)(10750000,10799999)(10750000,10800000)	chr32	10775000	35879	0.032042
(3206719,3247275)(10800000,10849928)(10800000,10850000)	chr32	10825000	40558	0.044473
(3247276,3277271)(10850797,10896125)(10850000,10900000)	chr32	10875000	29997	0.047835
(3277272,3318857)(10901842,10949999)(10900000,10950000)	chr32	10925000	41587	0.048995
(3318858,3364827)(10950000,10999999)(10950000,11000000)	chr32	10975000	45971	0.032329
(3364828,3380611)(11000000,11047517)(11000000,11050000)	chr32	11025000	15785	0.061345
(3380612,3386844)(11050604,11097541)(11050000,11100000)	chr32	11075000	6234	0.096218
(3386845,3407911)(11100984,11149999)(11100000,11150000)	chr32	11125000	21068	0.037704
(3407912,3456189)(11150000,11199999)(11150000,11200000)	chr32	11175000	48279	0.051406
(3456190,3501064)(11200000,11249999)(11200000,11250000)	chr32	11225000	44876	0.048396
(4781,17219)(52696,99976)(50000,100000)	chr33	75000	12440	0.035998
(17220,39113)(100004,147111)(100000,150000)	chr33	125000	21895	0.059630
(39114,63571)(150704,199999)(150000,200000)	chr33	175000	24459	0.048658
(63572,100068)(200000,249999)(200000,250000)	chr33	225000	36498	0.037322
(100069,123156)(250000,299999)(250000,300000)	chr33	275000	23089	0.090339
(123157,171592)(300000,349999)(300000,350000)	chr33	325000	48437	0.101928
(171593,218501)(350000,399098)(350000,400000)	chr33	375000	46910	0.083100
(218502,258249)(400561,449999)(400000,450000)	chr33	425000	39749	0.135081
(258250,291430)(450000,499760)(450000,500000)	chr33	475000	33182	0.170866
(291431,325511)(500139,549999)(500000,550000)	chr33	525000	34082	0.140052
(325512,362929)(550000,599999)(550000,600000)	chr33	575000	37419	0.075706
(362930,406936)(600000,649999)(600000,650000)	chr33	625000	44008	0.115665
(406937,441322)(650000,699790)(650000,700000)	chr33	675000	34387	0.102550
(441323,475093)(700125,749958)(700000,750000)	chr33	725000	33772	0.094898
(475094,495401)(750052,799976)(750000,800000)	chr33	775000	20309	0.085919
(495402,516219)(800461,849899)(800000,850000)	chr33	825000	20819	0.079797
(516220,536777)(850611,899999)(850000,900000)	chr33	875000	20559	0.053023
(536778,571649)(900000,949999)(900000,950000)	chr33	925000	34873	0.042902
(571650,604153)(950000,999999)(950000,1000000)	chr33	975000	32505	0.044876
(604154,636930)(1000000,1049999)(1000000,1050000)	chr33	1025000	32778	0.045606
(636931,673777)(1050000,1099999)(1050000,1100000)	chr33	1075000	36848	0.046235
(673778,713656)(1100000,1149999)(1100000,1150000)	chr33	1125000	39880	0.030784
(713657,753321)(1150000,1199999)(1150000,1200000)	chr33	1175000	39666	0.049929
(753322,776322)(1200000,1249939)(1200000,1250000)	chr33	1225000	23002	0.048291
(776323,801456)(1250413,1299999)(1250000,1300000)	chr33	1275000	25135	0.050558
(801457,847668)(1300000,1349999)(1300000,1350000)	chr33	1325000	46213	0.074578
(847669,883538)(1350000,1399948)(1350000,1400000)	chr33	1375000	35871	0.038117
(883539,929829)(1400365,1449999)(1400000,1450000)	chr33	1425000	46292	0.040772
(929830,973672)(1450000,1499999)(1450000,1500000)	chr33	1475000	43844	0.031091
(973673,982799)(1500000,1516278)(1500000,1550000)	chr33	1525000	9128	0.063696
(982800,1003868)(1556749,1599999)(1550000,1600000)	chr33	1575000	21070	0.060880
(1003869,1043616)(1600000,1649999)(1600000,1650000)	chr33	1625000	39749	0.061584
(1043617,1080690)(1650000,1699999)(1650000,1700000)	chr33	1675000	37075	0.067115
(1080691,1115787)(1700000,1749999)(1700000,1750000)	chr33	1725000	35098	0.060859
(1115788,1148330)(1750000,1799999)(1750000,1800000)	chr33	1775000	32544	0.037012
(1148331,1184561)(1800000,1849980)(1800000,1850000)	chr33	1825000	36232	0.046461
(1184562,1227222)(1850111,1896543)(1850000,1900000)	chr33	1875000	42662	0.039065
(1227223,1253026)(1904976,1949602)(1900000,1950000)	chr33	1925000	25805	0.038284
(1253027,1290840)(1951368,1999999)(1950000,2000000)	chr33	1975000	37815	0.054093
(1290841,1338945)(2000000,2049999)(2000000,2050000)	chr33	2025000	48106	0.054395
(49485,99248)(50000,99999)(50000,100000)	chr4	75000	49765	0.056262
(99249,148449)(100000,149999)(100000,150000)	chr4	125000	49202	0.024312
(148450,198207)(150000,199999)(150000,200000)	chr4	175000	49759	0.018937
(198208,246767)(200000,249999)(200000,250000)	chr4	225000	48561	0.011568
(246768,293162)(250000,299999)(250000,300000)	chr4	275000	46396	0.007888
(293163,342853)(300000,349999)(300000,350000)	chr4	325000	49692	-0.022235
(342854,392627)(350000,399999)(350000,400000)	chr4	375000	49775	-0.016253
(392628,440841)(400000,449999)(400000,450000)	chr4	425000	48215	-0.006183
(440842,486631)(450000,499999)(450000,500000)	chr4	475000	45791	-0.000720
(486632,536004)(500000,549999)(500000,550000)	chr4	525000	49374	-0.013407
(536005,582986)(550000,599999)(550000,600000)	chr4	575000	46983	0.044727
(582987,631846)(600000,649999)(600000,650000)	chr4	625000	48861	0.034149
(631847,680151)(650000,698592)(650000,700000)	chr4	675000	48306	0.064001
(680152,729225)(700500,749999)(700000,750000)	chr4	725000	49075	0.065667
(729226,779009)(750000,799999)(750000,800000)	chr4	775000	49785	0.055361
(779010,828404)(800000,849999)(800000,850000)	chr4	825000	49396	0.036595
(828405,875531)(850000,899999)(850000,900000)	chr4	875000	47128	0.055421
(875532,924348)(900000,949999)(900000,950000)	chr4	925000	48818	0.029812
(924349,974027)(950000,999999)(950000,1000000)	chr4	975000	49680	0.030416
(974028,1015593)(1000000,1049999)(1000000,1050000)	chr4	1025000	41567	0.046534
(1015594,1065063)(1050000,1099999)(1050000,1100000)	chr4	1075000	49471	0.045629
(1065064,1114902)(1100000,1149999)(1100000,1150000)	chr4	1125000	49840	0.055290
(1114903,1164782)(1150000,1199999)(1150000,1200000)	chr4	1175000	49881	0.055482
(1164783,1212982)(1200000,1249999)(1200000,1250000)	chr4	1225000	48201	0.093357
(1212983,1262504)(1250000,1299999)(1250000,1300000)	chr4	1275000	49523	0.076766
(1262505,1311685)(1300000,1349999)(1300000,1350000)	chr4	1325000	49182	0.014874
(1311686,1361036)(1350000,1399999)(1350000,1400000)	chr4	1375000	49352	0.070120
(1361037,1410189)(1400000,1449999)(1400000,1450000)	chr4	1425000	49154	0.054554
(1410190,1459993)(1450000,1499999)(1450000,1500000)	chr4	1475000	49805	0.037000
(1459994,1509926)(1500000,1549999)(1500000,1550000)	chr4	1525000	49934	0.071074
(1509927,1559038)(1550000,1599999)(1550000,1600000)	chr4	1575000	49113	0.049215
(1559039,1606294)(1600000,1649999)(1600000,1650000)	chr4	1625000	47257	0.032100
(1606295,1623568)(1650000,1699999)(1650000,1700000)	chr4	1675000	17275	0.058684
(1623569,1670803)(1700000,1749999)(1700000,1750000)	chr4	1725000	47236	0.056520
(1670804,1720292)(1750000,1799999)(1750000,1800000)	chr4	1775000	49490	0.048563
(1720293,1769834)(1800000,1849999)(1800000,1850000)	chr4	1825000	49543	0.039808
(1769835,1819603)(1850000,1899999)(1850000,1900000)	chr4	1875000	49770	0.030355
(1819604,1869406)(1900000,1949999)(1900000,1950000)	chr4	1925000	49804	0.054835
(1869407,1918975)(1950000,1999999)(1950000,2000000)	chr4	1975000	49570	0.052592
(1918976,1968271)(2000000,2049999)(2000000,2050000)	chr4	2025000	49297	0.074838
(1968272,2017975)(2050000,2099999)(2050000,2100000)	chr4	2075000	49705	0.055613
(2017976,2067078)(2100000,2149999)(2100000,2150000)	chr4	2125000	49104	0.061677
(2067079,2108738)(2150000,2199999)(2150000,2200000)	chr4	2175000	41661	0.051018
(2108739,2158285)(2200000,2249999)(2200000,2250000)	chr4	2225000	49548	0.024452
(2158286,2208059)(2250000,2299999)(2250000,2300000)	chr4	2275000	49775	0.034476
(2208060,2257225)(2300000,2349999)(2300000,2350000)	chr4	2325000	49167	0.086970
(2257226,2305644)(2350000,2399953)(2350000,2400000)	chr4	2375000	48420	0.052074
(2305645,2355208)(2400072,2449999)(2400000,2450000)	chr4	2425000	49565	0.024147
(2355209,2402526)(2450000,2499999)(2450000,2500000)	chr4	2475000	47319	0.043488
(2402527,2451899)(2500000,2549999)(2500000,2550000)	chr4	2525000	49374	0.070897
(2451900,2501667)(2550000,2599999)(2550000,2600000)	chr4	2575000	49769	0.057944
(2501668,2551131)(2600000,2649999)(2600000,2650000)	chr4	2625000	49465	0.048982
(2551132,2596946)(2650000,2699999)(2650000,2700000)	chr4	2675000	45816	0.102305
(2596947,2646737)(2700000,2749999)(2700000,2750000)	chr4	2725000	49792	0.167036
(2646738,2695954)(2750000,2799999)(2750000,2800000)	chr4	2775000	49218	0.112064
(2695955,2744158)(2800000,2849999)(2800000,2850000)	chr4	2825000	48205	0.116942
(2744159,2791725)(2850000,2899999)(2850000,2900000)	chr4	2875000	47568	0.078859
(2791726,2839775)(2900000,2949999)(2900000,2950000)	chr4	2925000	48051	0.115903
(2839776,2888708)(2950000,2999999)(2950000,3000000)	chr4	2975000	48934	0.170264
(2888709,2938381)(3000000,3049999)(3000000,3050000)	chr4	3025000	49674	0.140414
(2938382,2986520)(3050000,3099999)(3050000,3100000)	chr4	3075000	48140	0.136468
(2986521,3034524)(3100000,3149999)(3100000,3150000)	chr4	3125000	48005	0.144891
(3034525,3084338)(3150000,3199999)(3150000,3200000)	chr4	3175000	49815	0.108919
(3084339,3133927)(3200000,3249999)(3200000,3250000)	chr4	3225000	49590	0.083094
(3133928,3183422)(3250000,3299999)(3250000,3300000)	chr4	3275000	49496	0.073756
(3183423,3232396)(3300000,3349999)(3300000,3350000)	chr4	3325000	48975	0.074735
(3232397,3281947)(3350000,3399999)(3350000,3400000)	chr4	3375000	49552	0.127570
(3281948,3330199)(3400000,3449999)(3400000,3450000)	chr4	3425000	48253	0.084710
(3330200,3359172)(3450000,3483343)(3450000,3500000)	chr4	3475000	28974	0.085215
(3359173,3407051)(3501684,3549999)(3500000,3550000)	chr4	3525000	47880	0.080538
(3407052,3456061)(3550000,3599999)(3550000,3600000)	chr4	3575000	49011	0.140417
(3456062,3505607)(3600000,3649999)(3600000,3650000)	chr4	3625000	49547	0.034873
(3505608,3555359)(3650000,3699999)(3650000,3700000)	chr4	3675000	49753	0.038727
(3555360,3604921)(3700000,3749999)(3700000,3750000)	chr4	3725000	49563	0.041505
(3604922,3652538)(3750000,3799999)(3750000,3800000)	chr4	3775000	47618	0.075778
(3652539,3700019)(3800000,3849999)(3800000,3850000)	chr4	3825000	47482	0.106961
(3700020,3749733)(3850000,3899999)(3850000,3900000)	chr4	3875000	49715	0.076462
(3749734,3799214)(3900000,3949999)(3900000,3950000)	chr4	3925000	49482	0.052151
(3799215,3846801)(3950000,3999999)(3950000,4000000)	chr4	3975000	47588	0.041764
(3846802,3896342)(4000000,4049999)(4000000,4050000)	chr4	4025000	49542	0.079101
(3896343,3942846)(4050000,4099999)(4050000,4100000)	chr4	4075000	46505	0.065390
(3942847,3992576)(4100000,4149999)(4100000,4150000)	chr4	4125000	49731	0.067831
(3992577,4042204)(4150000,4199999)(4150000,4200000)	chr4	4175000	49629	0.075254
(4042205,4092088)(4200000,4249999)(4200000,4250000)	chr4	4225000	49885	0.038231
(4092089,4141473)(4250000,4299999)(4250000,4300000)	chr4	4275000	49386	0.072012
(4141474,4190952)(4300000,4349999)(4300000,4350000)	chr4	4325000	49480	-0.012970
(4190953,4239763)(4350000,4399999)(4350000,4400000)	chr4	4375000	48812	0.002055
(4239764,4286159)(4400000,4449999)(4400000,4450000)	chr4	4425000	46397	-0.005997
(4286160,4335623)(4450000,4499999)(4450000,4500000)	chr4	4475000	49465	-0.020470
(4335624,4384700)(4500000,4549999)(4500000,4550000)	chr4	4525000	49078	-0.000381
(4384701,4434585)(4550000,4599999)(4550000,4600000)	chr4	4575000	49886	0.015753
(4434586,4484528)(4600000,4649999)(4600000,4650000)	chr4	4625000	49944	0.008994
(4484529,4527692)(4650000,4699999)(4650000,4700000)	chr4	4675000	43165	-0.002787
(4527693,4575937)(4700000,4749751)(4700000,4750000)	chr4	4725000	48246	0.009824
(4575938,4625559)(4750211,4799999)(4750000,4800000)	chr4	4775000	49623	0.008383
(4625560,4675249)(4800000,4849999)(4800000,4850000)	chr4	4825000	49691	0.022127
(4675250,4724249)(4850000,4899999)(4850000,4900000)	chr4	4875000	49001	0.029066
(4724250,4774171)(4900000,4949999)(4900000,4950000)	chr4	4925000	49923	0.009233
(4774172,4823265)(4950000,4999999)(4950000,5000000)	chr4	4975000	49095	0.003505
(4823266,4871567)(5000000,5049999)(5000000,5050000)	chr4	5025000	48303	0.006097
(4871568,4920741)(5050000,5099999)(5050000,5100000)	chr4	5075000	49175	-0.004214
(4920742,4970383)(5100000,5149999)(5100000,5150000)	chr4	5125000	49643	0.010563
(4970384,5019102)(5150000,5199999)(5150000,5200000)	chr4	5175000	48720	0.206002
(5019103,5066248)(5200000,5249999)(5200000,5250000)	chr4	5225000	47147	0.152052
(5066249,5115651)(5250000,5299999)(5250000,5300000)	chr4	5275000	49404	0.138343
(5115652,5165335)(5300000,5349999)(5300000,5350000)	chr4	5325000	49685	0.121767
(5165336,5214896)(5350000,5399999)(5350000,5400000)	chr4	5375000	49562	0.087044
(5214897,5264042)(5400000,5449999)(5400000,5450000)	chr4	5425000	49147	0.029143
(5264043,5310852)(5450000,5499981)(5450000,5500000)	chr4	5475000	46811	0.057229
(5310853,5359187)(5500001,5549999)(5500000,5550000)	chr4	5525000	48336	0.052273
(5359188,5407433)(5550000,5599999)(5550000,5600000)	chr4	5575000	48247	0.060045
(5407434,5457312)(5600000,5649999)(5600000,5650000)	chr4	5625000	49880	0.044985
(5457313,5506419)(5650000,5699999)(5650000,5700000)	chr4	5675000	49108	0.064993
(5506420,5556363)(5700000,5749999)(5700000,5750000)	chr4	5725000	49945	0.069673
(5556364,5605559)(5750000,5799999)(5750000,5800000)	chr4	5775000	49197	0.088885
(5605560,5654509)(5800000,5849999)(5800000,5850000)	chr4	5825000	48951	0.115111
(5654510,5703676)(5850000,5899999)(5850000,5900000)	chr4	5875000	49168	0.059549
(5703677,5753359)(5900000,5949999)(5900000,5950000)	chr4	5925000	49684	0.087721
(5753360,5803180)(5950000,5999999)(5950000,6000000)	chr4	5975000	49822	0.105672
(5803181,5852630)(6000000,6049999)(6000000,6050000)	chr4	6025000	49451	0.110324
(5852631,5902130)(6050000,6099999)(6050000,6100000)	chr4	6075000	49501	0.065294
(5902131,5951655)(6100000,6149999)(6100000,6150000)	chr4	6125000	49526	0.074710
(5951656,6001204)(6150000,6199999)(6150000,6200000)	chr4	6175000	49550	0.086373
(6001205,6051092)(6200000,6249999)(6200000,6250000)	chr4	6225000	49889	0.093407
(6051093,6100270)(6250000,6299999)(6250000,6300000)	chr4	6275000	49179	0.099518
(6100271,6149982)(6300000,6349999)(6300000,6350000)	chr4	6325000	49713	0.069083
(6149983,6199866)(6350000,6399999)(6350000,6400000)	chr4	6375000	49885	0.071417
(6199867,6249653)(6400000,6449999)(6400000,6450000)	chr4	6425000	49788	0.077074
(6249654,6299536)(6450000,6499999)(6450000,6500000)	chr4	6475000	49884	0.082930
(6299537,6346639)(6500000,6549999)(6500000,6550000)	chr4	6525000	47104	0.053913
(6346640,6396153)(6550000,6599999)(6550000,6600000)	chr4	6575000	49515	0.058277
(6396154,6445655)(6600000,6649999)(6600000,6650000)	chr4	6625000	49503	0.082543
(6445656,6495413)(6650000,6699999)(6650000,6700000)	chr4	6675000	49759	0.081831
(6495414,6545123)(6700000,6749999)(6700000,6750000)	chr4	6725000	49711	0.087150
(6545124,6594692)(6750000,6799999)(6750000,6800000)	chr4	6775000	49570	0.125451
(6594693,6636367)(6800000,6849999)(6800000,6850000)	chr4	6825000	41676	0.129444
(6636368,6686269)(6850000,6899999)(6850000,6900000)	chr4	6875000	49903	0.106306
(6686270,6736169)(6900000,6949999)(6900000,6950000)	chr4	6925000	49901	0.129178
(6736170,6785838)(6950000,6999999)(6950000,7000000)	chr4	6975000	49670	0.099147
(6785839,6834718)(7000000,7049999)(7000000,7050000)	chr4	7025000	48881	0.085404
(6834719,6884314)(7050000,7099999)(7050000,7100000)	chr4	7075000	49597	0.110320
(6884315,6933434)(7100000,7149999)(7100000,7150000)	chr4	7125000	49121	0.122934
(6933435,6983022)(7150000,7199999)(7150000,7200000)	chr4	7175000	49589	0.128348
(6983023,7030672)(7200000,7249999)(7200000,7250000)	chr4	7225000	47651	0.097539
(7030673,7080527)(7250000,7299999)(7250000,7300000)	chr4	7275000	49856	0.068762
(7080528,7130252)(7300000,7349999)(7300000,7350000)	chr4	7325000	49726	0.121177
(7130253,7179813)(7350000,7399999)(7350000,7400000)	chr4	7375000	49562	0.133969
(7179814,7229291)(7400000,7449999)(7400000,7450000)	chr4	7425000	49479	0.095773
(7229292,7278099)(7450000,7499999)(7450000,7500000)	chr4	7475000	48809	0.110718
(7278100,7327948)(7500000,7549999)(7500000,7550000)	chr4	7525000	49850	0.094186
(7327949,7374304)(7550000,7599999)(7550000,7600000)	chr4	7575000	46357	0.081710
(7374305,7424195)(7600000,7649999)(7600000,7650000)	chr4	7625000	49892	0.136778
(7424196,7473948)(7650000,7699999)(7650000,7700000)	chr4	7675000	49754	0.153734
(7473949,7523080)(7700000,7749999)(7700000,7750000)	chr4	7725000	49133	0.160796
(7523081,7571665)(7750000,7799999)(7750000,7800000)	chr4	7775000	48586	0.153754
(7571666,7620411)(7800000,7849999)(7800000,7850000)	chr4	7825000	48747	0.125945
(7620412,7670312)(7850000,7899999)(7850000,7900000)	chr4	7875000	49902	0.053715
(7670313,7719313)(7900000,7949999)(7900000,7950000)	chr4	7925000	49002	0.073016
(7719314,7768586)(7950000,7999999)(7950000,8000000)	chr4	7975000	49274	0.013768
(7768587,7816909)(8000000,8049999)(8000000,8050000)	chr4	8025000	48324	0.035207
(7816910,7866704)(8050000,8099999)(8050000,8100000)	chr4	8075000	49796	0.064869
(7866705,7916290)(8100000,8149999)(8100000,8150000)	chr4	8125000	49587	0.045540
(7916291,7965139)(8150000,8199999)(8150000,8200000)	chr4	8175000	48850	0.054764
(7965140,8014979)(8200000,8249999)(8200000,8250000)	chr4	8225000	49841	0.058555
(8014980,8064453)(8250000,8299999)(8250000,8300000)	chr4	8275000	49475	0.059923
(8064454,8114343)(8300000,8349999)(8300000,8350000)	chr4	8325000	49891	0.054370
(8114344,8164229)(8350000,8399999)(8350000,8400000)	chr4	8375000	49887	0.074489
(8164230,8213725)(8400000,8449999)(8400000,8450000)	chr4	8425000	49497	0.078425
(8213726,8262483)(8450000,8499999)(8450000,8500000)	chr4	8475000	48759	0.017684
(8262484,8312353)(8500000,8549999)(8500000,8550000)	chr4	8525000	49871	0.040318
(8312354,8362115)(8550000,8599999)(8550000,8600000)	chr4	8575000	49763	0.062305
(8362116,8411544)(8600000,8649999)(8600000,8650000)	chr4	8625000	49430	0.024109
(8411545,8461093)(8650000,8699999)(8650000,8700000)	chr4	8675000	49550	0.035882
(8461094,8507101)(8700000,8749999)(8700000,8750000)	chr4	8725000	46009	0.029182
(8507102,8555168)(8750000,8799999)(8750000,8800000)	chr4	8775000	48068	0.053752
(8555169,8604923)(8800000,8849999)(8800000,8850000)	chr4	8825000	49756	0.070665
(8604924,8654314)(8850000,8899999)(8850000,8900000)	chr4	8875000	49392	0.087589
(8654315,8703205)(8900000,8949999)(8900000,8950000)	chr4	8925000	48892	0.050800
(8703206,8751722)(8950000,8999999)(8950000,9000000)	chr4	8975000	48518	0.067584
(8751723,8799310)(9000000,9049999)(9000000,9050000)	chr4	9025000	47589	0.022752
(8799311,8847926)(9050000,9099999)(9050000,9100000)	chr4	9075000	48617	0.050276
(8847927,8897624)(9100000,9149999)(9100000,9150000)	chr4	9125000	49699	0.038231
(8897625,8947388)(9150000,9199999)(9150000,9200000)	chr4	9175000	49765	0.003583
(8947389,8997120)(9200000,9249999)(9200000,9250000)	chr4	9225000	49733	0.011842
(8997121,9045510)(9250000,9299999)(9250000,9300000)	chr4	9275000	48391	0.010632
(9045511,9090047)(9300000,9349999)(9300000,9350000)	chr4	9325000	44538	0.017457
(9090048,9139969)(9350000,9399999)(9350000,9400000)	chr4	9375000	49923	0.021829
(9139970,9189681)(9400000,9449999)(9400000,9450000)	chr4	9425000	49713	0.019664
(9189682,9239278)(9450000,9499999)(9450000,9500000)	chr4	9475000	49598	0.012198
(9239279,9288817)(9500000,9549999)(9500000,9550000)	chr4	9525000	49540	0.001190
(9288818,9337891)(9550000,9599999)(9550000,9600000)	chr4	9575000	49075	0.011805
(9337892,9387573)(9600000,9649999)(9600000,9650000)	chr4	9625000	49683	0.009988
(9387574,9436942)(9650000,9699999)(9650000,9700000)	chr4	9675000	49370	-0.011497
(9436943,9486591)(9700000,9749999)(9700000,9750000)	chr4	9725000	49650	-0.003796
(9486592,9534953)(9750000,9799999)(9750000,9800000)	chr4	9775000	48363	0.003341
(9534954,9583391)(9800000,9849999)(9800000,9850000)	chr4	9825000	48439	0.004880
(9583392,9633155)(9850000,9899999)(9850000,9900000)	chr4	9875000	49765	0.008898
(9633156,9682449)(9900000,9949999)(9900000,9950000)	chr4	9925000	49295	-0.007610
(9682450,9731079)(9950000,9999999)(9950000,10000000)	chr4	9975000	48631	-0.001958
(9731080,9778525)(10000000,10049999)(10000000,10050000)	chr4	10025000	47447	-0.000439
(9778526,9827974)(10050000,10099999)(10050000,10100000)	chr4	10075000	49450	0.052118
(9827975,9876224)(10100000,10149999)(10100000,10150000)	chr4	10125000	48251	0.051409
(9876225,9925639)(10150000,10199999)(10150000,10200000)	chr4	10175000	49416	0.052789
(9925640,9975263)(10200000,10249999)(10200000,10250000)	chr4	10225000	49625	0.044364
(9975264,10024885)(10250000,10299999)(10250000,10300000)	chr4	10275000	49623	0.016192
(10024886,10073816)(10300000,10349999)(10300000,10350000)	chr4	10325000	48932	-0.000454
(10073817,10118419)(10350000,10399999)(10350000,10400000)	chr4	10375000	44604	-0.010330
(10118420,10168148)(10400000,10449999)(10400000,10450000)	chr4	10425000	49730	0.008889
(10168149,10216956)(10450000,10499999)(10450000,10500000)	chr4	10475000	48809	0.025596
(10216957,10266890)(10500000,10549999)(10500000,10550000)	chr4	10525000	49935	0.042705
(10266891,10316747)(10550000,10599999)(10550000,10600000)	chr4	10575000	49858	0.030277
(10316748,10366361)(10600000,10649999)(10600000,10650000)	chr4	10625000	49615	0.028722
(10366362,10416125)(10650000,10699999)(10650000,10700000)	chr4	10675000	49765	0.045398
(10416126,10465887)(10700000,10749999)(10700000,10750000)	chr4	10725000	49763	-0.008594
(10465888,10515658)(10750000,10799999)(10750000,10800000)	chr4	10775000	49772	-0.011580
(10515659,10559422)(10800000,10849999)(10800000,10850000)	chr4	10825000	43765	0.020040
(10559423,10609161)(10850000,10899999)(10850000,10900000)	chr4	10875000	49740	-0.024843
(10609162,10659096)(10900000,10949999)(10900000,10950000)	chr4	10925000	49936	-0.025439
(10659097,10708646)(10950000,10999999)(10950000,11000000)	chr4	10975000	49551	-0.020196
(10708647,10754004)(11000000,11049999)(11000000,11050000)	chr4	11025000	45359	-0.014467
(10754005,10803755)(11050000,11099999)(11050000,11100000)	chr4	11075000	49752	-0.025679
(10803756,10847605)(11100000,11149999)(11100000,11150000)	chr4	11125000	43851	-0.024467
(10847606,10897502)(11150000,11199999)(11150000,11200000)	chr4	11175000	49898	-0.004903
(10897503,10946865)(11200000,11249999)(11200000,11250000)	chr4	11225000	49364	0.085513
(10946866,10994741)(11250000,11299999)(11250000,11300000)	chr4	11275000	47877	0.080334
