region	chr	midPos	Nsites
(19846878,19890991)(23050000,23099999)(23050000,23100000)	chr3	23075000	44115	0.142049
(19890992,19938069)(23100000,23149999)(23100000,23150000)	chr3	23125000	47079	0.124573
(19938070,19985076)(23150000,23199998)(23150000,23200000)	chr3	23175000	47008	0.117957
(19985077,20029170)(23200001,23249999)(23200000,23250000)	chr3	23225000	44095	0.066543
(20029171,20074559)(23250000,23299999)(23250000,23300000)	chr3	23275000	45390	0.053825
(20074560,20118459)(23300000,23349999)(23300000,23350000)	chr3	23325000	43901	0.048941
(20118460,20160894)(23350000,23399999)(23350000,23400000)	chr3	23375000	42436	0.061141
(20160895,20205411)(23400000,23449999)(23400000,23450000)	chr3	23425000	44518	0.053543
(20205412,20249348)(23450000,23499999)(23450000,23500000)	chr3	23475000	43938	0.039656
(20249349,20294827)(23500000,23549956)(23500000,23550000)	chr3	23525000	45480	0.058861
(20294828,20341524)(23550020,23599999)(23550000,23600000)	chr3	23575000	46698	0.066930
(20341525,20387535)(23600000,23649999)(23600000,23650000)	chr3	23625000	46012	0.065752
(20387536,20432769)(23650000,23699999)(23650000,23700000)	chr3	23675000	45235	0.098891
(20432770,20478831)(23700000,23749999)(23700000,23750000)	chr3	23725000	46063	0.065411
(20478832,20522640)(23750000,23799999)(23750000,23800000)	chr3	23775000	43810	0.102519
(20522641,20566470)(23800000,23849999)(23800000,23850000)	chr3	23825000	43831	0.074104
(20566471,20609791)(23850000,23899999)(23850000,23900000)	chr3	23875000	43322	0.065885
(20609792,20655072)(23900000,23949999)(23900000,23950000)	chr3	23925000	45282	0.078811
(20655073,20702139)(23950000,23999999)(23950000,24000000)	chr3	23975000	47068	0.087539
(20702140,20748504)(24000000,24049999)(24000000,24050000)	chr3	24025000	46366	0.048387
(20748505,20793123)(24050000,24099999)(24050000,24100000)	chr3	24075000	44620	0.152077
(20793124,20838361)(24100000,24149999)(24100000,24150000)	chr3	24125000	45239	0.105210
(20838362,20883144)(24150000,24199999)(24150000,24200000)	chr3	24175000	44784	0.024662
(20883145,20928710)(24200000,24249999)(24200000,24250000)	chr3	24225000	45567	0.032950
(20928711,20973091)(24250000,24299999)(24250000,24300000)	chr3	24275000	44382	0.036862
(20973092,21020372)(24300000,24349999)(24300000,24350000)	chr3	24325000	47282	0.057808
(21020373,21062752)(24350000,24399999)(24350000,24400000)	chr3	24375000	42381	0.068003
(21062753,21104516)(24400000,24449999)(24400000,24450000)	chr3	24425000	41765	0.056147
(21104517,21146053)(24450000,24499999)(24450000,24500000)	chr3	24475000	41538	0.066194
(21146054,21186303)(24500000,24549999)(24500000,24550000)	chr3	24525000	40251	0.064928
(21186304,21228847)(24550000,24599999)(24550000,24600000)	chr3	24575000	42545	0.038799
(21228848,21274934)(24600000,24649999)(24600000,24650000)	chr3	24625000	46088	0.033184
(21274935,21320628)(24650000,24699999)(24650000,24700000)	chr3	24675000	45695	0.056944
(21320629,21365990)(24700000,24749999)(24700000,24750000)	chr3	24725000	45363	0.035121
(21365991,21412323)(24750000,24799999)(24750000,24800000)	chr3	24775000	46334	0.043026
(21412324,21458792)(24800000,24849999)(24800000,24850000)	chr3	24825000	46470	0.177409
(21458793,21504985)(24850000,24899999)(24850000,24900000)	chr3	24875000	46194	0.099130
(21504986,21550729)(24900000,24949999)(24900000,24950000)	chr3	24925000	45745	0.030033
(21550730,21594846)(24950000,24999999)(24950000,25000000)	chr3	24975000	44118	0.031012
(21594847,21639316)(25000000,25049999)(25000000,25050000)	chr3	25025000	44471	0.068990
(21639317,21681821)(25050000,25099999)(25050000,25100000)	chr3	25075000	42506	0.096342
(21681822,21725249)(25100000,25149999)(25100000,25150000)	chr3	25125000	43429	0.179753
(21725250,21762892)(25150000,25199999)(25150000,25200000)	chr3	25175000	37644	0.115613
(21762893,21808574)(25200000,25249980)(25200000,25250000)	chr3	25225000	45683	0.122504
(21808575,21854486)(25250218,25299999)(25250000,25300000)	chr3	25275000	45913	0.061577
(21854487,21900466)(25300000,25349999)(25300000,25350000)	chr3	25325000	45981	0.039725
(21900467,21939296)(25350000,25399067)(25350000,25400000)	chr3	25375000	38831	0.088287
(21939297,21982715)(25400020,25449999)(25400000,25450000)	chr3	25425000	43420	0.081526
(21982716,22025565)(25450000,25499999)(25450000,25500000)	chr3	25475000	42851	0.053790
(22025566,22070543)(25500000,25549999)(25500000,25550000)	chr3	25525000	44979	0.097477
(22070544,22115145)(25550000,25599999)(25550000,25600000)	chr3	25575000	44603	0.072344
(22115146,22158940)(25600000,25649999)(25600000,25650000)	chr3	25625000	43796	0.110876
(22158941,22204673)(25650000,25699999)(25650000,25700000)	chr3	25675000	45734	0.052490
(22204674,22249988)(25700000,25749999)(25700000,25750000)	chr3	25725000	45316	0.049916
(22249989,22289853)(25750000,25799999)(25750000,25800000)	chr3	25775000	39866	0.098405
(22289854,22329700)(25800000,25849890)(25800000,25850000)	chr3	25825000	39848	0.072783
(22329701,22371730)(25850017,25899999)(25850000,25900000)	chr3	25875000	42031	0.126592
(22371731,22411282)(25900000,25949999)(25900000,25950000)	chr3	25925000	39553	0.129909
(22411283,22451758)(25950000,25999999)(25950000,26000000)	chr3	25975000	40477	0.125185
(22451759,22493326)(26000000,26049999)(26000000,26050000)	chr3	26025000	41569	0.080510
(22493327,22519677)(26050000,26097897)(26050000,26100000)	chr3	26075000	26352	0.089301
(22519678,22557113)(26103763,26149999)(26100000,26150000)	chr3	26125000	37437	0.091871
(22557114,22597703)(26150000,26199987)(26150000,26200000)	chr3	26175000	40591	0.103539
(22597704,22633732)(26200169,26249893)(26200000,26250000)	chr3	26225000	36030	0.079878
(22633733,22675189)(26250022,26299999)(26250000,26300000)	chr3	26275000	41458	0.092383
(22675190,22718969)(26300000,26349999)(26300000,26350000)	chr3	26325000	43781	0.119625
(22718970,22762746)(26350000,26399999)(26350000,26400000)	chr3	26375000	43778	0.137620
(22762747,22808593)(26400000,26449999)(26400000,26450000)	chr3	26425000	45848	0.096099
(22808594,22827115)(26450000,26499999)(26450000,26500000)	chr3	26475000	18523	0.069762
(22827116,22867562)(26500000,26549999)(26500000,26550000)	chr3	26525000	40448	0.077443
(22867563,22913556)(26550000,26599999)(26550000,26600000)	chr3	26575000	45995	0.052683
(22913557,22959289)(26600000,26649999)(26600000,26650000)	chr3	26625000	45734	0.069335
(22959290,23005663)(26650000,26699999)(26650000,26700000)	chr3	26675000	46375	0.084914
(23005664,23051420)(26700000,26749999)(26700000,26750000)	chr3	26725000	45758	0.067026
(23051421,23097626)(26750000,26799985)(26750000,26800000)	chr3	26775000	46207	0.066846
(23097627,23143626)(26800000,26849999)(26800000,26850000)	chr3	26825000	46001	0.049349
(23143627,23188614)(26850000,26899999)(26850000,26900000)	chr3	26875000	44989	0.041598
(23188615,23234284)(26900000,26949999)(26900000,26950000)	chr3	26925000	45671	0.052776
(23234285,23278452)(26950000,26999999)(26950000,27000000)	chr3	26975000	44169	0.034640
(23278453,23322437)(27000000,27049152)(27000000,27050000)	chr3	27025000	43986	0.041240
(23322438,23369183)(27050237,27099999)(27050000,27100000)	chr3	27075000	46747	0.040821
(23369184,23413540)(27100000,27149999)(27100000,27150000)	chr3	27125000	44358	0.049181
(23413541,23460126)(27150000,27199999)(27150000,27200000)	chr3	27175000	46587	0.087411
(23460127,23505672)(27200000,27249995)(27200000,27250000)	chr3	27225000	45547	0.059895
(23505673,23550367)(27250001,27299999)(27250000,27300000)	chr3	27275000	44696	0.056371
(23550368,23597297)(27300000,27349999)(27300000,27350000)	chr3	27325000	46931	0.082043
(23597298,23641245)(27350000,27399999)(27350000,27400000)	chr3	27375000	43949	0.092787
(23641246,23686192)(27400000,27449999)(27400000,27450000)	chr3	27425000	44948	0.117702
(23686193,23731262)(27450000,27499999)(27450000,27500000)	chr3	27475000	45071	0.102178
(23731263,23776749)(27500000,27549999)(27500000,27550000)	chr3	27525000	45488	0.139004
(23776750,23818758)(27550000,27599999)(27550000,27600000)	chr3	27575000	42010	0.087804
(23818759,23862952)(27600000,27649999)(27600000,27650000)	chr3	27625000	44195	0.136015
(23862953,23908200)(27650001,27699999)(27650000,27700000)	chr3	27675000	45249	0.087201
(23908201,23952493)(27700000,27749999)(27700000,27750000)	chr3	27725000	44294	0.063053
(23952494,23996655)(27750000,27799998)(27750000,27800000)	chr3	27775000	44163	0.096349
(23996656,24041753)(27800002,27849999)(27800000,27850000)	chr3	27825000	45099	0.099633
(24041754,24081611)(27850000,27899290)(27850000,27900000)	chr3	27875000	39859	0.109542
(24081612,24126642)(27900103,27949999)(27900000,27950000)	chr3	27925000	45032	0.092760
(24126643,24172131)(27950000,27999999)(27950000,28000000)	chr3	27975000	45490	0.078259
(24172132,24217847)(28000000,28049999)(28000000,28050000)	chr3	28025000	45717	0.074102
(24217848,24263705)(28050000,28099999)(28050000,28100000)	chr3	28075000	45859	0.058053
(24263706,24305880)(28100000,28149999)(28100000,28150000)	chr3	28125000	42176	0.066999
(24305881,24353072)(28150000,28199999)(28150000,28200000)	chr3	28175000	47193	0.065304
(24353073,24399447)(28200000,28249999)(28200000,28250000)	chr3	28225000	46376	0.063680
(24399448,24446254)(28250000,28299999)(28250000,28300000)	chr3	28275000	46808	0.108444
(24446255,24491009)(28300000,28349999)(28300000,28350000)	chr3	28325000	44756	0.108086
(24491010,24537415)(28350000,28399999)(28350000,28400000)	chr3	28375000	46407	0.088989
(24537416,24582646)(28400000,28449999)(28400000,28450000)	chr3	28425000	45232	0.131095
(24582647,24628408)(28450000,28499999)(28450000,28500000)	chr3	28475000	45763	0.076919
(24628409,24674186)(28500000,28549999)(28500000,28550000)	chr3	28525000	45779	0.028530
(24674187,24721066)(28550000,28599999)(28550000,28600000)	chr3	28575000	46881	0.092309
(24721067,24768273)(28600000,28649999)(28600000,28650000)	chr3	28625000	47208	0.139778
(24768274,24815393)(28650000,28699999)(28650000,28700000)	chr3	28675000	47121	0.115611
(24815394,24861291)(28700000,28749999)(28700000,28750000)	chr3	28725000	45899	0.077195
(24861292,24906416)(28750000,28799999)(28750000,28800000)	chr3	28775000	45126	0.051616
(24906417,24952739)(28800000,28849999)(28800000,28850000)	chr3	28825000	46324	0.033542
(24952740,24998301)(28850000,28899999)(28850000,28900000)	chr3	28875000	45563	0.092679
(24998302,25044634)(28900000,28949999)(28900000,28950000)	chr3	28925000	46334	0.098573
(25044635,25089368)(28950000,28999999)(28950000,29000000)	chr3	28975000	44735	0.149083
(25089369,25135860)(29000000,29049999)(29000000,29050000)	chr3	29025000	46493	0.107308
(25135861,25180971)(29050000,29099999)(29050000,29100000)	chr3	29075000	45112	0.049877
(25180972,25227190)(29100000,29149999)(29100000,29150000)	chr3	29125000	46220	0.063705
(25227191,25272444)(29150000,29199999)(29150000,29200000)	chr3	29175000	45255	0.068325
(25272445,25320082)(29200000,29249999)(29200000,29250000)	chr3	29225000	47639	0.081996
(25320083,25365541)(29250000,29299999)(29250000,29300000)	chr3	29275000	45460	0.058117
(25365542,25411558)(29300000,29349999)(29300000,29350000)	chr3	29325000	46018	0.077578
(25411559,25455757)(29350000,29399999)(29350000,29400000)	chr3	29375000	44200	0.077465
(25455758,25502011)(29400000,29449999)(29400000,29450000)	chr3	29425000	46255	0.077838
(25502012,25548344)(29450000,29499999)(29450000,29500000)	chr3	29475000	46334	0.132878
(25548345,25594523)(29500000,29549999)(29500000,29550000)	chr3	29525000	46180	0.100692
(25594524,25639484)(29550000,29599999)(29550000,29600000)	chr3	29575000	44962	0.069279
(25639485,25685401)(29600000,29649999)(29600000,29650000)	chr3	29625000	45918	0.080257
(25685402,25732410)(29650000,29699999)(29650000,29700000)	chr3	29675000	47010	0.068504
(25732411,25779179)(29700000,29749999)(29700000,29750000)	chr3	29725000	46770	0.075686
(25779180,25825205)(29750000,29799999)(29750000,29800000)	chr3	29775000	46027	0.086302
(25825206,25870888)(29800000,29849999)(29800000,29850000)	chr3	29825000	45684	0.073795
(25870889,25917515)(29850000,29899999)(29850000,29900000)	chr3	29875000	46628	0.065786
(25917516,25963277)(29900000,29949999)(29900000,29950000)	chr3	29925000	45763	0.076078
(25963278,26008369)(29950000,29999999)(29950000,30000000)	chr3	29975000	45093	0.073280
(26008370,26054804)(30000000,30049999)(30000000,30050000)	chr3	30025000	46436	0.050777
(26054805,26101151)(30050000,30099999)(30050000,30100000)	chr3	30075000	46348	0.049178
(26101152,26147808)(30100000,30149999)(30100000,30150000)	chr3	30125000	46658	0.036037
(26147809,26193662)(30150000,30199999)(30150000,30200000)	chr3	30175000	45855	0.044897
(26193663,26240069)(30200000,30249999)(30200000,30250000)	chr3	30225000	46408	0.042156
(26240070,26285935)(30250000,30299978)(30250000,30300000)	chr3	30275000	45867	0.100466
(26285936,26325630)(30300026,30349999)(30300000,30350000)	chr3	30325000	39696	0.065638
(26325631,26370733)(30350000,30399999)(30350000,30400000)	chr3	30375000	45104	0.095239
(26370734,26417396)(30400000,30449999)(30400000,30450000)	chr3	30425000	46664	0.099260
(26417397,26463683)(30450000,30499999)(30450000,30500000)	chr3	30475000	46288	0.039574
(26463684,26508924)(30500000,30549999)(30500000,30550000)	chr3	30525000	45242	0.052184
(26508925,26554195)(30550000,30599998)(30550000,30600000)	chr3	30575000	45272	0.050401
(26554196,26598951)(30600000,30649999)(30600000,30650000)	chr3	30625000	44757	0.057164
(26598952,26644682)(30650000,30699999)(30650000,30700000)	chr3	30675000	45732	0.052907
(26644683,26690813)(30700000,30749999)(30700000,30750000)	chr3	30725000	46132	0.058640
(26690814,26737143)(30750000,30799999)(30750000,30800000)	chr3	30775000	46331	0.105059
(26737144,26783080)(30800000,30849999)(30800000,30850000)	chr3	30825000	45938	0.073292
(26783081,26819030)(30850000,30899999)(30850000,30900000)	chr3	30875000	35951	0.091596
(26819031,26865270)(30900000,30949999)(30900000,30950000)	chr3	30925000	46241	0.053327
(26865271,26912766)(30950000,30999999)(30950000,31000000)	chr3	30975000	47497	0.125173
(26912767,26959682)(31000000,31049999)(31000000,31050000)	chr3	31025000	46917	0.051330
(26959683,27005995)(31050000,31099986)(31050000,31100000)	chr3	31075000	46314	0.084905
(27005996,27051850)(31100004,31149999)(31100000,31150000)	chr3	31125000	45856	0.082023
(27051851,27098350)(31150000,31199999)(31150000,31200000)	chr3	31175000	46501	0.062697
(27098351,27143753)(31200000,31249999)(31200000,31250000)	chr3	31225000	45404	0.050610
(27143754,27189588)(31250000,31299999)(31250000,31300000)	chr3	31275000	45836	0.094151
(27189589,27234318)(31300000,31349999)(31300000,31350000)	chr3	31325000	44731	0.077122
(27234319,27280244)(31350000,31399999)(31350000,31400000)	chr3	31375000	45927	0.143918
(27280245,27325968)(31400000,31449999)(31400000,31450000)	chr3	31425000	45725	0.092383
(27325969,27370819)(31450000,31499999)(31450000,31500000)	chr3	31475000	44852	0.116228
(27370820,27416014)(31500000,31549966)(31500000,31550000)	chr3	31525000	45196	0.150682
(27416015,27460959)(31550395,31599999)(31550000,31600000)	chr3	31575000	44946	0.121750
(27460960,27505764)(31600000,31649999)(31600000,31650000)	chr3	31625000	44806	0.052070
(27505765,27550902)(31650000,31699965)(31650000,31700000)	chr3	31675000	45139	0.073649
(27550903,27593634)(31700003,31749999)(31700000,31750000)	chr3	31725000	42733	0.083157
(27593635,27636806)(31750000,31799999)(31750000,31800000)	chr3	31775000	43173	0.092735
(27636807,27675360)(31800000,31849999)(31800000,31850000)	chr3	31825000	38555	0.102225
(27675361,27709042)(31850000,31899999)(31850000,31900000)	chr3	31875000	33683	0.073463
(27709043,27753134)(31900000,31949999)(31900000,31950000)	chr3	31925000	44093	0.067578
(27753135,27796487)(31950000,31999999)(31950000,32000000)	chr3	31975000	43354	0.076378
(27796488,27841792)(32000000,32049999)(32000000,32050000)	chr3	32025000	45306	0.075301
(27841793,27882783)(32050000,32099999)(32050000,32100000)	chr3	32075000	40992	0.107030
(27882784,27928106)(32100000,32149999)(32100000,32150000)	chr3	32125000	45324	0.133694
(27928107,27973165)(32150000,32199999)(32150000,32200000)	chr3	32175000	45060	0.071616
(27973166,28017402)(32200000,32249886)(32200000,32250000)	chr3	32225000	44238	0.079579
(28017403,28060859)(32250061,32299999)(32250000,32300000)	chr3	32275000	43458	0.086013
(28060860,28106295)(32300000,32349999)(32300000,32350000)	chr3	32325000	45437	0.091474
(28106296,28150849)(32350000,32399999)(32350000,32400000)	chr3	32375000	44555	0.112824
(28150850,28196746)(32400000,32449999)(32400000,32450000)	chr3	32425000	45898	0.096001
(28196747,28236935)(32450000,32499690)(32450000,32500000)	chr3	32475000	40190	0.097414
(28236936,28275326)(32500130,32549999)(32500000,32550000)	chr3	32525000	38392	0.082972
(28275327,28320172)(32550000,32599999)(32550000,32600000)	chr3	32575000	44847	0.088005
(28320173,28362937)(32600000,32649992)(32600000,32650000)	chr3	32625000	42766	0.059181
(28362938,28407571)(32650000,32699999)(32650000,32700000)	chr3	32675000	44635	0.083979
(28407572,28452995)(32700000,32749999)(32700000,32750000)	chr3	32725000	45425	0.058889
(28452996,28497182)(32750000,32799999)(32750000,32800000)	chr3	32775000	44188	0.060725
(28497183,28542214)(32800000,32849999)(32800000,32850000)	chr3	32825000	45033	0.064111
(28542215,28586560)(32850001,32899999)(32850000,32900000)	chr3	32875000	44347	0.095281
(28586561,28629672)(32900000,32949999)(32900000,32950000)	chr3	32925000	43113	0.082931
(28629673,28673367)(32950000,32999999)(32950000,33000000)	chr3	32975000	43696	0.104573
(28673368,28715313)(33000000,33049999)(33000000,33050000)	chr3	33025000	41947	0.061318
(28715314,28752018)(33050000,33099999)(33050000,33100000)	chr3	33075000	36706	0.118366
(28752019,28794680)(33100000,33149999)(33100000,33150000)	chr3	33125000	42663	0.070116
(28794681,28838312)(33150000,33199995)(33150000,33200000)	chr3	33175000	43633	0.064176
(28838313,28877744)(33200002,33249999)(33200000,33250000)	chr3	33225000	39433	0.102652
(28877745,28920413)(33250000,33299917)(33250000,33300000)	chr3	33275000	42670	0.080763
(28920414,28964060)(33300069,33349999)(33300000,33350000)	chr3	33325000	43648	0.129330
(28964061,29005591)(33350000,33399999)(33350000,33400000)	chr3	33375000	41532	0.120866
(29005592,29049663)(33400000,33449999)(33400000,33450000)	chr3	33425000	44073	0.066441
(29049664,29088672)(33450000,33499999)(33450000,33500000)	chr3	33475000	39010	0.101789
(29088673,29132416)(33500000,33549999)(33500000,33550000)	chr3	33525000	43745	0.094263
(29132417,29176328)(33550000,33599999)(33550000,33600000)	chr3	33575000	43913	0.099975
(29176329,29219784)(33600000,33649999)(33600000,33650000)	chr3	33625000	43457	0.090145
(29219785,29262353)(33650000,33699999)(33650000,33700000)	chr3	33675000	42570	0.123297
(29262354,29307102)(33700000,33749953)(33700000,33750000)	chr3	33725000	44750	0.101427
(29307103,29348101)(33750396,33799999)(33750000,33800000)	chr3	33775000	41000	0.096621
(29348102,29392184)(33800000,33849999)(33800000,33850000)	chr3	33825000	44084	0.099350
(29392185,29437376)(33850000,33899999)(33850000,33900000)	chr3	33875000	45193	0.093288
(29437377,29482701)(33900000,33949999)(33900000,33950000)	chr3	33925000	45326	0.096980
(29482702,29527056)(33950000,33999999)(33950000,34000000)	chr3	33975000	44356	0.072919
(29527057,29571115)(34000000,34049999)(34000000,34050000)	chr3	34025000	44060	0.086389
(29571116,29614503)(34050000,34099999)(34050000,34100000)	chr3	34075000	43389	0.107798
(29614504,29656097)(34100000,34149999)(34100000,34150000)	chr3	34125000	41595	0.106023
(29656098,29698039)(34150000,34199999)(34150000,34200000)	chr3	34175000	41943	0.108033
(29698040,29740532)(34200000,34249999)(34200000,34250000)	chr3	34225000	42494	0.110306
(29740533,29784973)(34250000,34299999)(34250000,34300000)	chr3	34275000	44442	0.117252
(29784974,29828705)(34300000,34349999)(34300000,34350000)	chr3	34325000	43733	0.087788
(29828706,29870783)(34350000,34399999)(34350000,34400000)	chr3	34375000	42079	0.118970
(29870784,29916521)(34400000,34449999)(34400000,34450000)	chr3	34425000	45739	0.121895
(29916522,29959946)(34450000,34499999)(34450000,34500000)	chr3	34475000	43426	0.094480
(29959947,30002035)(34500000,34549999)(34500000,34550000)	chr3	34525000	42090	0.115821
(30002036,30036387)(34550000,34599992)(34550000,34600000)	chr3	34575000	34353	0.113384
(30036388,30077977)(34600002,34649732)(34600000,34650000)	chr3	34625000	41591	0.141622
(30077978,30112953)(34650312,34699841)(34650000,34700000)	chr3	34675000	34977	0.100280
(30112954,30151445)(34700158,34749801)(34700000,34750000)	chr3	34725000	38493	0.112524
(30151446,30186550)(34750071,34799999)(34750000,34800000)	chr3	34775000	35106	0.120648
(30186551,30224864)(34800000,34849999)(34800000,34850000)	chr3	34825000	38315	0.117892
(30224865,30269171)(34850000,34899999)(34850000,34900000)	chr3	34875000	44308	0.117165
(30269172,30310412)(34900000,34949622)(34900000,34950000)	chr3	34925000	41242	0.094948
(30310413,30348901)(34950288,34999999)(34950000,35000000)	chr3	34975000	38490	0.110215
(30348902,30388056)(35000000,35049857)(35000000,35050000)	chr3	35025000	39156	0.106072
(30388057,30422260)(35050041,35099999)(35050000,35100000)	chr3	35075000	34205	0.105020
(30422261,30458240)(35100000,35149999)(35100000,35150000)	chr3	35125000	35981	0.136420
(30458241,30493443)(35150000,35199999)(35150000,35200000)	chr3	35175000	35204	0.139754
(30493444,30527876)(35200000,35249661)(35200000,35250000)	chr3	35225000	34434	0.132086
(30527877,30553455)(35250022,35299683)(35250000,35300000)	chr3	35275000	25580	0.092489
(30553456,30577513)(35300061,35349999)(35300000,35350000)	chr3	35325000	24059	0.104805
(30577514,30614877)(35350000,35399999)(35350000,35400000)	chr3	35375000	37365	0.113401
(30614878,30644833)(35400000,35449999)(35400000,35450000)	chr3	35425000	29957	0.092639
(30644834,30676569)(35450000,35499486)(35450000,35500000)	chr3	35475000	31737	0.104497
(30676570,30712767)(35502176,35549999)(35500000,35550000)	chr3	35525000	36199	0.113066
(30712768,30754905)(35550000,35599999)(35550000,35600000)	chr3	35575000	42139	0.104165
(30754906,30792484)(35600000,35649879)(35600000,35650000)	chr3	35625000	37580	0.088804
(30792485,30833849)(35650069,35699999)(35650000,35700000)	chr3	35675000	41366	0.073441
(30833850,30874731)(35700000,35749946)(35700000,35750000)	chr3	35725000	40883	0.089642
(30874732,30914428)(35750029,35799999)(35750000,35800000)	chr3	35775000	39698	0.094050
(30914429,30957269)(35800000,35849999)(35800000,35850000)	chr3	35825000	42842	0.093092
(30957270,30996328)(35850000,35899999)(35850000,35900000)	chr3	35875000	39060	0.105098
(30996329,31033697)(35900000,35949567)(35900000,35950000)	chr3	35925000	37370	0.117093
(31033698,31066543)(35950000,35999999)(35950000,36000000)	chr3	35975000	32847	0.094757
(31066544,31094434)(36000000,36049999)(36000000,36050000)	chr3	36025000	27892	0.093583
(31094435,31125622)(36050000,36099992)(36050000,36100000)	chr3	36075000	31189	0.104549
(31125623,31162057)(36100003,36149999)(36100000,36150000)	chr3	36125000	36436	0.095379
(31162058,31198330)(36150000,36199999)(36150000,36200000)	chr3	36175000	36274	0.072403
(31198331,31236507)(36200000,36249999)(36200000,36250000)	chr3	36225000	38178	0.083624
(31236508,31274821)(36250001,36299999)(36250000,36300000)	chr3	36275000	38315	0.114657
(31274822,31314038)(36300000,36349999)(36300000,36350000)	chr3	36325000	39218	0.074667
(31314039,31351713)(36350001,36399999)(36350000,36400000)	chr3	36375000	37676	0.077826
(31351714,31390076)(36400000,36449999)(36400000,36450000)	chr3	36425000	38364	0.088674
(31390077,31424259)(36450000,36499999)(36450000,36500000)	chr3	36475000	34184	0.080942
(31424260,31458139)(36500000,36549335)(36500000,36550000)	chr3	36525000	33881	0.105717
(31458140,31494286)(36550398,36599999)(36550000,36600000)	chr3	36575000	36148	0.108426
(31494287,31535193)(36600000,36649999)(36600000,36650000)	chr3	36625000	40908	0.116481
(31535194,31576765)(36650000,36699998)(36650000,36700000)	chr3	36675000	41573	0.115309
(31576766,31617259)(36700025,36749999)(36700000,36750000)	chr3	36725000	40495	0.122242
(31617260,31658594)(36750000,36799999)(36750000,36800000)	chr3	36775000	41336	0.100469
(31658595,31704129)(36800000,36849999)(36800000,36850000)	chr3	36825000	45536	0.057723
(31704130,31748729)(36850000,36899999)(36850000,36900000)	chr3	36875000	44601	0.082597
(31748730,31795390)(36900000,36949999)(36900000,36950000)	chr3	36925000	46662	0.121085
(31795391,31840792)(36950000,36999999)(36950000,37000000)	chr3	36975000	45403	0.171077
(31840793,31886365)(37000000,37049131)(37000000,37050000)	chr3	37025000	45574	0.108910
(31886366,31917198)(37050003,37099066)(37050000,37100000)	chr3	37075000	30834	0.108307
(31917199,31928667)(37103328,37149999)(37100000,37150000)	chr3	37125000	11470	0.080587
(31928668,31946453)(37150000,37199965)(37150000,37200000)	chr3	37175000	17787	0.068900
(31946454,31953870)(37200006,37249743)(37200000,37250000)	chr3	37225000	7418	0.060352
(31953871,31955465)(37250159,37283622)(37250000,37300000)	chr3	37275000	1596	0.062115
(31955466,31958683)(37300932,37337612)(37300000,37350000)	chr3	37325000	3219	0.067558
(31958684,31972325)(37362537,37399999)(37350000,37400000)	chr3	37375000	13643	0.095047
(31972326,31985643)(37400000,37445329)(37400000,37450000)	chr3	37425000	13319	0.109944
(31985644,31988866)(37450404,37494698)(37450000,37500000)	chr3	37475000	3224	0.084850
(31988867,31999343)(37501601,37549999)(37500000,37550000)	chr3	37525000	10478	0.108156
(31999344,32024103)(37550069,37599999)(37550000,37600000)	chr3	37575000	24761	0.110330
(32024104,32055536)(37600000,37649986)(37600000,37650000)	chr3	37625000	31434	0.100472
(32055537,32092672)(37650120,37699944)(37650000,37700000)	chr3	37675000	37137	0.061201
(32092673,32136567)(37700350,37749999)(37700000,37750000)	chr3	37725000	43896	0.057473
(32136568,32170365)(37750000,37799999)(37750000,37800000)	chr3	37775000	33799	0.079999
(32170366,32194830)(37800000,37847232)(37800000,37850000)	chr3	37825000	24466	0.100317
(32194831,32208384)(37853094,37893051)(37850000,37900000)	chr3	37875000	13555	0.133069
(32208385,32217863)(37905338,37949416)(37900000,37950000)	chr3	37925000	9480	0.092977
(32217864,32235934)(37950026,37999999)(37950000,38000000)	chr3	37975000	18072	0.068848
(32235935,32265504)(38000000,38049999)(38000000,38050000)	chr3	38025000	29571	0.074219
(32265505,32309688)(38050000,38099999)(38050000,38100000)	chr3	38075000	44185	0.118362
(32309689,32353913)(38100000,38149998)(38100000,38150000)	chr3	38125000	44226	0.090271
(32353914,32398156)(38150008,38199999)(38150000,38200000)	chr3	38175000	44244	0.076299
(32398157,32441365)(38200000,38249999)(38200000,38250000)	chr3	38225000	43210	0.094473
(32441366,32484371)(38250000,38299999)(38250000,38300000)	chr3	38275000	43007	0.136049
(32484372,32527653)(38300000,38349999)(38300000,38350000)	chr3	38325000	43283	0.141460
(32527654,32564846)(38350000,38399999)(38350000,38400000)	chr3	38375000	37194	0.109301
(32564847,32608215)(38400000,38449999)(38400000,38450000)	chr3	38425000	43370	0.171390
(32608216,32652387)(38450000,38499870)(38450000,38500000)	chr3	38475000	44173	0.146799
(32652388,32693382)(38500302,38549999)(38500000,38550000)	chr3	38525000	40996	0.103203
(32693383,32733870)(38550000,38599999)(38550000,38600000)	chr3	38575000	40489	0.139423
(32733871,32775984)(38600000,38649999)(38600000,38650000)	chr3	38625000	42115	0.103828
(32775985,32818340)(38650000,38699999)(38650000,38700000)	chr3	38675000	42357	0.084679
(32818341,32861660)(38700000,38749995)(38700000,38750000)	chr3	38725000	43321	0.098013
(32861661,32903609)(38750040,38799999)(38750000,38800000)	chr3	38775000	41950	0.091223
(32903610,32945990)(38800000,38849996)(38800000,38850000)	chr3	38825000	42382	0.102698
(32945991,32984322)(38850020,38899886)(38850000,38900000)	chr3	38875000	38333	0.113440
